date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-10-23 00:00:00,2022,10,23,0,4,0,-369.2,60.1,429.3,67.52,12.09,78.92,11.95
2022-10-23 00:05:00,2022,10,23,0,9,0,-318.6,56.5,375.1,66.9,24.08,78.92,11.95
2022-10-23 00:10:00,2022,10,23,0,14,0,-300.9,55.0,355.9,70.51,38.03,78.92,11.95
2022-10-23 00:15:00,2022,10,23,0,19,0,-361.0,47.6,408.6,70.93,51.3,78.92,11.95
2022-10-23 00:20:00,2022,10,23,0,24,0,-338.3,48.3,386.6,70.93,51.3,78.92,11.95
2022-10-23 00:25:00,2022,10,23,0,29,0,-307.4,42.6,350.0,70.93,51.3,78.92,11.95
2022-10-23 00:30:00,2022,10,23,0,34,0,-240.1,38.6,278.7,70.93,51.3,78.92,11.95
2022-10-23 00:35:00,2022,10,23,0,39,0,-244.1,34.3,278.4,70.93,51.3,78.92,11.95
2022-10-23 00:40:00,2022,10,23,0,44,0,-262.3,39.0,301.3,70.93,51.3,78.92,11.95
2022-10-23 00:45:00,2022,10,23,0,49,0,-216.8,27.7,244.5,70.93,51.3,78.92,11.95
2022-10-23 00:50:00,2022,10,23,0,54,0,-213.1,27.3,240.4,70.93,51.3,78.92,11.95
2022-10-23 00:55:00,2022,10,23,0,59,0,-180.2,16.9,197.1,65.6,22.83,78.92,11.95
2022-10-23 01:00:00,2022,10,23,1,4,0,-144.5,14.7,159.2,68.02,23.53,78.92,11.95
2022-10-23 01:05:00,2022,10,23,1,9,0,-119.6,18.3,137.9,70.93,51.3,78.92,11.95
2022-10-23 01:10:00,2022,10,23,1,14,0,-101.9,16.9,118.8,70.93,51.3,78.92,11.95
2022-10-23 01:15:00,2022,10,23,1,19,0,-78.7,13.9,92.6,71.09,25.79,78.92,11.95
2022-10-23 01:20:00,2022,10,23,1,24,0,-67.0,14.5,81.5,71.09,25.79,78.92,11.95
2022-10-23 01:25:00,2022,10,23,1,29,0,-65.0,9.7,74.7,71.09,25.79,78.92,11.95
2022-10-23 01:30:00,2022,10,23,1,34,0,-63.6,10.0,73.6,69.76,27.01,78.92,11.95
2022-10-23 01:35:00,2022,10,23,1,39,0,-74.7,13.4,88.1,69.76,27.01,78.92,11.95
2022-10-23 01:40:00,2022,10,23,1,44,0,-69.4,16.6,86.0,71.09,25.79,65.6,22.83
2022-10-23 01:45:00,2022,10,23,1,49,0,-69.9,15.0,84.9,70.54,22.22,65.6,22.83
2022-10-23 01:50:00,2022,10,23,1,54,0,-53.6,13.6,67.2,70.54,22.22,65.6,22.83
2022-10-23 01:55:00,2022,10,23,1,59,0,-37.4,11.5,48.9,70.54,22.22,65.6,22.83
2022-10-23 02:00:00,2022,10,23,2,4,0,-22.8,7.6,30.4,70.54,22.22,64.61,18.75
2022-10-23 02:05:00,2022,10,23,2,9,0,-14.5,6.3,20.8,69.76,27.01,65.6,22.83
