date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-09-20 00:00:00,2022,9,20,0,4,0,-411.8,31.3,443.1,70.51,38.03,58.16,13.72
2022-09-20 00:05:00,2022,9,20,0,9,0,-232.7,32.9,265.6,70.93,51.3,60.18,19.99
2022-09-20 00:10:00,2022,9,20,0,14,0,-243.2,39.1,282.3,70.93,51.3,60.18,19.99
2022-09-20 00:15:00,2022,9,20,0,19,0,-251.6,45.3,296.9,70.93,51.3,78.92,11.95
2022-09-20 00:20:00,2022,9,20,0,24,0,-270.4,39.9,310.3,70.93,51.3,78.92,11.95
2022-09-20 00:25:00,2022,9,20,0,29,0,-262.8,39.6,302.4,70.93,51.3,78.92,11.95
2022-09-20 00:30:00,2022,9,20,0,34,0,-236.9,37.4,274.3,70.93,51.3,78.92,11.95
2022-09-20 00:35:00,2022,9,20,0,39,0,-244.5,32.2,276.7,70.93,51.3,56.92,14.94
2022-09-20 00:40:00,2022,9,20,0,44,0,-230.9,34.8,265.7,70.93,51.3,78.92,11.95
2022-09-20 00:45:00,2022,9,20,0,49,0,-200.8,29.2,230.0,71.09,25.79,56.92,14.94
2022-09-20 00:50:00,2022,9,20,0,54,0,-213.4,28.2,241.6,71.09,25.79,56.92,14.94
2022-09-20 00:55:00,2022,9,20,0,59,0,-221.0,31.4,252.4,70.93,51.3,78.92,11.95
2022-09-20 01:00:00,2022,9,20,1,4,0,-192.4,29.3,221.7,70.93,51.3,78.92,11.95
2022-09-20 01:05:00,2022,9,20,1,9,0,-181.0,28.0,209.0,70.54,22.22,56.92,14.94
2022-09-20 01:10:00,2022,9,20,1,14,0,-194.3,25.9,220.2,70.54,22.22,56.92,14.94
2022-09-20 01:15:00,2022,9,20,1,19,0,-189.3,24.3,213.6,71.09,25.79,56.92,14.94
2022-09-20 01:20:00,2022,9,20,1,24,0,-169.6,23.1,192.7,70.54,22.22,56.92,14.94
2022-09-20 01:25:00,2022,9,20,1,29,0,-186.9,22.4,209.3,70.54,22.22,56.92,14.94
2022-09-20 01:30:00,2022,9,20,1,34,0,-178.0,21.8,199.8,71.09,25.79,56.92,14.94
2022-09-20 01:35:00,2022,9,20,1,39,0,-195.5,21.6,217.1,70.93,51.3,60.18,19.99
2022-09-20 01:40:00,2022,9,20,1,44,0,-134.9,22.7,157.6,70.54,22.22,60.18,19.99
2022-09-20 01:45:00,2022,9,20,1,49,0,-123.3,37.4,160.7,70.93,51.3,78.92,11.95
2022-09-20 01:50:00,2022,9,20,1,54,0,-109.5,39.6,149.1,70.93,51.3,78.92,11.95
2022-09-20 01:55:00,2022,9,20,1,59,0,-140.4,53.0,193.4,70.93,51.3,78.92,11.95
2022-09-20 02:00:00,2022,9,20,2,4,0,-146.1,69.3,215.4,70.93,51.3,78.92,11.95
2022-09-20 02:05:00,2022,9,20,2,9,0,-130.0,56.2,186.2,70.93,51.3,78.92,11.95
2022-09-20 02:10:00,2022,9,20,2,14,0,-111.6,42.4,154.0,70.93,51.3,78.92,11.95
2022-09-20 02:15:00,2022,9,20,2,19,0,-140.7,32.5,173.2,74.5,19.2,78.92,11.95
2022-09-20 02:20:00,2022,9,20,2,24,0,-137.0,30.8,167.8,74.5,19.2,60.5,24.65
2022-09-20 02:25:00,2022,9,20,2,29,0,-136.4,30.2,166.6,74.5,19.2,60.5,24.65
2022-09-20 02:30:00,2022,9,20,2,34,0,-129.9,28.4,158.3,74.5,19.2,60.5,24.65
2022-09-20 02:35:00,2022,9,20,2,39,0,-142.9,31.9,174.8,74.5,19.2,60.5,24.65
2022-09-20 02:40:00,2022,9,20,2,44,0,-142.9,31.5,174.4,74.5,19.2,60.5,24.65
2022-09-20 02:45:00,2022,9,20,2,49,0,-156.7,32.4,189.1,74.5,19.2,60.5,24.65
2022-09-20 02:50:00,2022,9,20,2,54,0,-178.6,32.0,210.6,74.5,19.2,60.5,24.65
2022-09-20 02:55:00,2022,9,20,2,59,0,-179.0,32.1,211.1,76.51,25.01,60.5,24.65
2022-09-20 03:00:00,2022,9,20,3,4,0,-134.1,25.1,159.2,76.51,25.01,60.18,19.99
2022-09-20 03:05:00,2022,9,20,3,9,0,-175.1,30.8,205.9,74.5,19.2,65.9,26.41
2022-09-20 03:10:00,2022,9,20,3,14,0,-134.7,28.1,162.8,74.5,19.2,65.9,26.41
2022-09-20 03:15:00,2022,9,20,3,19,0,-131.0,26.8,157.8,74.5,19.2,65.9,26.41
2022-09-20 03:20:00,2022,9,20,3,24,0,-122.7,29.0,151.7,76.51,25.01,65.9,26.41
2022-09-20 03:25:00,2022,9,20,3,29,0,-104.5,26.0,130.5,76.51,25.01,65.9,26.41
2022-09-20 03:30:00,2022,9,20,3,34,0,-95.9,26.6,122.5,76.51,25.01,65.9,26.41
2022-09-20 03:35:00,2022,9,20,3,39,0,-88.9,28.3,117.2,76.51,25.01,69.46,23.7
2022-09-20 03:40:00,2022,9,20,3,44,0,-86.0,26.7,112.7,76.51,25.01,69.46,23.7
2022-09-20 03:45:00,2022,9,20,3,49,0,-80.0,21.6,101.6,76.51,25.01,65.9,26.41
2022-09-20 03:50:00,2022,9,20,3,54,0,-87.8,20.8,108.6,76.51,25.01,65.9,26.41
2022-09-20 03:55:00,2022,9,20,3,59,0,-116.0,24.6,140.6,76.51,25.01,64.61,18.75
2022-09-20 04:00:00,2022,9,20,4,4,0,-106.6,25.5,132.1,76.51,25.01,64.61,18.75
2022-09-20 04:05:00,2022,9,20,4,9,0,-68.3,24.3,92.6,76.51,25.01,64.61,18.75
2022-09-20 04:10:00,2022,9,20,4,14,0,-34.3,23.2,57.5,76.51,25.01,64.61,18.75
2022-09-20 04:15:00,2022,9,20,4,19,0,-34.7,23.8,58.5,76.51,25.01,64.61,18.75
2022-09-20 04:20:00,2022,9,20,4,24,0,-44.4,23.9,68.3,76.51,25.01,64.61,18.75
2022-09-20 04:25:00,2022,9,20,4,29,0,-33.8,31.8,65.6,76.51,25.01,69.3,16.03
2022-09-20 04:30:00,2022,9,20,4,34,0,-13.0,33.0,46.0,78.2,15.82,69.3,16.03
2022-09-20 04:35:00,2022,9,20,4,39,0,-11.5,40.4,51.9,78.2,15.82,69.3,16.03
2022-09-20 04:40:00,2022,9,20,4,44,0,-7.1,39.2,46.3,78.2,15.82,69.3,16.03
2022-09-20 04:45:00,2022,9,20,4,49,0,-12.9,33.8,46.7,76.51,25.01,69.46,23.7
2022-09-20 04:50:00,2022,9,20,4,54,0,-32.6,30.1,62.7,76.51,25.01,69.46,23.7
2022-09-20 04:55:00,2022,9,20,4,59,0,-43.4,26.3,69.7,76.51,25.01,78.92,11.95
2022-09-20 05:00:00,2022,9,20,5,4,0,-50.4,25.6,76.0,76.51,25.01,64.61,18.75
2022-09-20 05:05:00,2022,9,20,5,9,0,-45.9,26.3,72.2,70.93,51.3,64.61,18.75
2022-09-20 05:10:00,2022,9,20,5,14,0,-44.0,24.8,68.8,76.51,25.01,78.92,11.95
2022-09-20 05:15:00,2022,9,20,5,19,0,-51.0,22.3,73.3,76.51,25.01,64.61,18.75
2022-09-20 05:20:00,2022,9,20,5,24,0,-48.9,18.8,67.7,76.51,25.01,64.61,18.75
2022-09-20 05:25:00,2022,9,20,5,29,0,-44.8,25.0,69.8,76.51,25.01,69.46,23.7
2022-09-20 05:30:00,2022,9,20,5,34,0,-30.2,24.0,54.2,78.2,15.82,69.3,16.03
2022-09-20 05:35:00,2022,9,20,5,39,0,-30.2,22.8,53.0,70.51,38.03,69.46,23.7
2022-09-20 05:40:00,2022,9,20,5,44,0,-37.0,26.7,63.7,70.51,38.03,69.46,23.7
2022-09-20 05:45:00,2022,9,20,5,49,0,-45.8,37.1,82.9,78.2,15.82,69.3,16.03
2022-09-20 05:50:00,2022,9,20,5,54,0,-42.1,29.7,71.8,70.51,38.03,69.46,23.7
2022-09-20 05:55:00,2022,9,20,5,59,0,-48.2,40.6,88.8,70.51,38.03,69.3,16.03
2022-09-20 06:00:00,2022,9,20,6,4,0,-31.5,32.7,64.2,76.51,25.01,69.46,23.7
2022-09-20 06:05:00,2022,9,20,6,9,0,-38.3,34.4,72.7,78.2,15.82,69.3,16.03
2022-09-20 06:10:00,2022,9,20,6,14,0,-15.7,33.3,49.0,76.51,25.01,70.93,51.3
2022-09-20 06:15:00,2022,9,20,6,19,0,-12.5,32.9,45.4,78.2,15.82,69.46,23.7
2022-09-20 06:20:00,2022,9,20,6,24,0,-28.9,53.4,82.3,78.2,15.82,70.93,51.3
2022-09-20 06:25:00,2022,9,20,6,29,0,-47.8,31.4,79.2,78.2,15.82,71.09,25.79
2022-09-20 06:30:00,2022,9,20,6,34,0,-62.7,31.5,94.2,78.2,15.82,71.09,25.79
2022-09-20 06:35:00,2022,9,20,6,39,0,-55.0,24.6,79.6,78.2,15.82,71.09,25.79
2022-09-20 06:40:00,2022,9,20,6,44,0,-41.6,82.0,123.6,71.09,25.79,76.51,25.01
2022-09-20 06:45:00,2022,9,20,6,49,0,-110.8,83.8,194.6,78.2,15.82,74.5,19.2
2022-09-20 06:50:00,2022,9,20,6,54,0,-42.8,37.8,80.6,77.0,15.6,74.5,19.2
2022-09-20 06:55:00,2022,9,20,6,59,0,-58.7,24.2,82.9,78.2,15.82,71.09,25.79
2022-09-20 07:00:00,2022,9,20,7,4,0,-42.3,33.7,76.0,78.2,15.82,70.93,51.3
2022-09-20 07:05:00,2022,9,20,7,9,0,-35.0,32.1,67.1,78.2,15.82,70.93,51.3
2022-09-20 07:10:00,2022,9,20,7,14,0,-30.8,50.3,81.1,78.92,11.95,70.93,51.3
2022-09-20 07:15:00,2022,9,20,7,19,0,-32.6,37.3,69.9,78.2,15.82,70.93,51.3
2022-09-20 07:20:00,2022,9,20,7,24,0,-38.4,44.9,83.3,78.92,11.95,70.93,51.3
2022-09-20 07:25:00,2022,9,20,7,29,0,-40.2,30.5,70.7,78.2,15.82,70.93,51.3
2022-09-20 07:30:00,2022,9,20,7,34,0,-21.8,19.3,41.1,76.51,25.01,70.51,38.03
2022-09-20 07:35:00,2022,9,20,7,39,0,-31.3,23.8,55.1,78.2,15.82,70.93,51.3
2022-09-20 07:40:00,2022,9,20,7,44,0,-32.7,25.3,58.0,78.92,11.95,70.93,51.3
2022-09-20 07:45:00,2022,9,20,7,49,0,-29.0,23.5,52.5,78.92,11.95,70.93,51.3
2022-09-20 07:50:00,2022,9,20,7,54,0,-29.3,32.8,62.1,76.51,25.01,78.92,11.95
2022-09-20 07:55:00,2022,9,20,7,59,0,-52.7,28.9,81.6,78.92,11.95,70.93,51.3
2022-09-20 08:00:00,2022,9,20,8,4,0,-10.5,28.1,38.6,71.09,25.79,70.51,38.03
2022-09-20 08:05:00,2022,9,20,8,9,0,-47.7,34.6,82.3,78.92,11.95,70.93,51.3
2022-09-20 08:10:00,2022,9,20,8,14,0,-15.0,24.8,39.8,78.92,11.95,70.93,51.3
2022-09-20 08:15:00,2022,9,20,8,19,0,-13.1,8.9,22.0,78.2,15.82,70.93,51.3
2022-09-20 08:20:00,2022,9,20,8,24,0,-33.5,10.8,44.3,78.92,11.95,70.93,51.3
2022-09-20 08:25:00,2022,9,20,8,29,0,-11.5,5.4,16.9,78.92,11.95,61.54,53.21
2022-09-20 08:30:00,2022,9,20,8,34,0,-24.2,6.7,30.9,78.92,11.95,70.93,51.3
2022-09-20 08:35:00,2022,9,20,8,39,0,-23.4,5.0,28.4,78.2,15.82,53.74,9.07
2022-09-20 08:40:00,2022,9,20,8,44,0,-25.0,9.4,34.4,78.92,11.95,70.93,51.3
2022-09-20 08:45:00,2022,9,20,8,49,0,-25.7,1.9,27.6,76.51,25.01,53.74,9.07
2022-09-20 08:50:00,2022,9,20,8,54,0,-26.2,5.8,32.0,78.92,11.95,70.51,38.03
2022-09-20 08:55:00,2022,9,20,8,59,0,-18.1,12.1,30.2,76.51,25.01,70.51,38.03
2022-09-20 09:00:00,2022,9,20,9,4,0,-15.6,8.2,23.8,78.2,15.82,70.51,38.03
2022-09-20 09:05:00,2022,9,20,9,9,0,-11.5,9.4,20.9,76.51,25.01,70.51,38.03
2022-09-20 09:10:00,2022,9,20,9,14,0,-9.9,6.4,16.3,78.2,15.82,70.51,38.03
2022-09-20 09:15:00,2022,9,20,9,19,0,-15.9,4.8,20.7,78.92,11.95,70.93,51.3
2022-09-20 09:20:00,2022,9,20,9,24,0,-16.8,14.6,31.4,76.51,25.01,78.92,11.95
2022-09-20 09:25:00,2022,9,20,9,29,0,-18.5,0.9,19.4,78.92,11.95,70.93,51.3
2022-09-20 09:30:00,2022,9,20,9,34,0,-24.2,3.1,27.3,77.0,15.6,70.51,38.03
2022-09-20 09:35:00,2022,9,20,9,39,0,-19.6,0.0,19.6,76.51,25.01,78.92,11.95
2022-09-20 09:40:00,2022,9,20,9,44,0,-9.7,-0.7,9.0,74.5,19.2,61.54,53.21
2022-09-20 09:45:00,2022,9,20,9,49,0,-12.0,-1.4,10.6,77.0,15.6,51.45,23.13
2022-09-20 09:50:00,2022,9,20,9,54,0,-22.0,28.6,50.6,74.5,19.2,78.92,11.95
2022-09-20 09:55:00,2022,9,20,9,59,0,-9.1,7.3,16.4,78.2,15.82,64.52,27.23
2022-09-20 10:00:00,2022,9,20,10,4,0,-8.8,10.5,19.3,70.93,51.3,78.2,15.82
2022-09-20 10:05:00,2022,9,20,10,9,0,-11.0,14.4,25.4,70.93,51.3,78.92,11.95
2022-09-20 10:10:00,2022,9,20,10,14,0,-7.9,13.1,21.0,69.76,27.01,78.92,11.95
2022-09-20 10:15:00,2022,9,20,10,19,0,-8.8,38.0,46.8,70.51,38.03,78.92,11.95
2022-09-20 10:20:00,2022,9,20,10,24,0,-1.4,45.5,46.9,59.21,5.25,76.51,25.01
2022-09-20 10:25:00,2022,9,20,10,29,0,0.3,39.1,38.8,59.21,5.25,76.51,25.01
2022-09-20 10:30:00,2022,9,20,10,34,0,-11.3,34.0,45.3,70.51,38.03,78.2,15.82
2022-09-20 10:35:00,2022,9,20,10,39,0,-8.1,35.8,43.9,70.51,38.03,78.2,15.82
2022-09-20 10:40:00,2022,9,20,10,44,0,-6.0,30.2,36.2,59.21,5.25,76.51,25.01
2022-09-20 10:45:00,2022,9,20,10,49,0,-8.4,36.0,44.4,70.51,38.03,76.51,25.01
2022-09-20 10:50:00,2022,9,20,10,54,0,-14.6,38.1,52.7,70.51,38.03,78.2,15.82
2022-09-20 10:55:00,2022,9,20,10,59,0,-10.4,35.3,45.7,61.54,53.21,78.2,15.82
