date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2024-06-19 00:00:00,2024,6,19,0,4,0,-41.4,15.5,56.9,70.93,51.3,62.15,16.61
2024-06-19 00:05:00,2024,6,19,0,9,0,-36.8,17.0,53.8,70.93,51.3,62.15,16.61
2024-06-19 00:10:00,2024,6,19,0,14,0,-33.9,16.2,50.1,70.93,51.3,62.15,16.61
2024-06-19 00:15:00,2024,6,19,0,19,0,-33.2,12.3,45.5,70.93,51.3,62.15,16.61
2024-06-19 00:20:00,2024,6,19,0,24,0,-29.3,15.2,44.5,67.52,12.09,77.0,15.6
2024-06-19 00:25:00,2024,6,19,0,29,0,-31.2,20.9,52.1,67.52,12.09,78.92,11.95
2024-06-19 00:30:00,2024,6,19,0,34,0,-50.4,16.2,66.6,67.52,12.09,71.09,25.79
2024-06-19 00:35:00,2024,6,19,0,39,0,-58.5,12.0,70.5,67.52,12.09,71.09,25.79
2024-06-19 00:40:00,2024,6,19,0,44,0,-101.5,20.9,122.4,67.52,12.09,78.92,11.95
2024-06-19 00:45:00,2024,6,19,0,49,0,-136.1,23.3,159.4,67.52,12.09,78.92,11.95
2024-06-19 00:50:00,2024,6,19,0,54,0,-146.8,27.4,174.2,67.52,12.09,78.92,11.95
2024-06-19 00:55:00,2024,6,19,0,59,0,-176.6,44.6,221.2,67.52,12.09,78.92,11.95
2024-06-19 01:00:00,2024,6,19,1,4,0,-193.8,58.2,252.0,67.52,12.09,78.92,11.95
2024-06-19 01:05:00,2024,6,19,1,9,0,-210.4,62.3,272.7,67.52,12.09,78.92,11.95
2024-06-19 01:10:00,2024,6,19,1,14,0,-231.5,69.0,300.5,67.52,12.09,78.92,11.95
2024-06-19 01:15:00,2024,6,19,1,19,0,-232.2,67.2,299.4,67.52,12.09,78.92,11.95
2024-06-19 01:20:00,2024,6,19,1,24,0,-242.0,69.7,311.7,67.52,12.09,78.92,11.95
2024-06-19 01:25:00,2024,6,19,1,29,0,-243.2,78.1,321.3,67.52,12.09,78.92,11.95
2024-06-19 01:30:00,2024,6,19,1,34,0,-263.1,91.7,354.8,67.52,12.09,78.92,11.95
2024-06-19 01:35:00,2024,6,19,1,39,0,-249.8,93.2,343.0,67.52,12.09,78.92,11.95
2024-06-19 01:40:00,2024,6,19,1,44,0,-254.8,97.1,351.9,69.3,16.03,78.92,11.95
2024-06-19 01:45:00,2024,6,19,1,49,0,-248.6,98.6,347.2,69.3,16.03,78.92,11.95
2024-06-19 01:50:00,2024,6,19,1,54,0,-258.2,101.4,359.6,69.3,16.03,78.92,11.95
2024-06-19 01:55:00,2024,6,19,1,59,0,-255.0,109.6,364.6,69.02,20.79,78.92,11.95
2024-06-19 02:00:00,2024,6,19,2,4,0,-214.3,106.2,320.5,69.02,20.79,78.92,11.95
2024-06-19 02:05:00,2024,6,19,2,9,0,-211.3,103.9,315.2,69.02,20.79,78.92,11.95
2024-06-19 02:10:00,2024,6,19,2,14,0,-252.2,96.2,348.4,69.3,16.03,78.92,11.95
2024-06-19 02:15:00,2024,6,19,2,19,0,-299.0,86.6,385.6,70.54,22.22,78.92,11.95
2024-06-19 02:20:00,2024,6,19,2,24,0,-282.1,88.5,370.6,70.54,22.22,78.92,11.95
2024-06-19 02:25:00,2024,6,19,2,29,0,-266.0,85.7,351.7,71.09,25.79,78.92,11.95
2024-06-19 02:30:00,2024,6,19,2,34,0,-224.9,74.0,298.9,71.09,25.79,78.92,11.95
2024-06-19 02:35:00,2024,6,19,2,39,0,-188.9,67.6,256.5,69.66,18.94,78.92,11.95
2024-06-19 02:40:00,2024,6,19,2,44,0,-192.3,76.0,268.3,71.09,25.79,78.92,11.95
2024-06-19 02:45:00,2024,6,19,2,49,0,-148.4,82.3,230.7,70.54,22.22,78.92,11.95
2024-06-19 02:50:00,2024,6,19,2,54,0,-158.9,87.0,245.9,70.93,51.3,78.92,11.95
2024-06-19 02:55:00,2024,6,19,2,59,0,-120.1,100.7,220.8,70.93,51.3,78.92,11.95
2024-06-19 03:00:00,2024,6,19,3,4,0,-196.7,101.1,297.8,70.93,51.3,78.92,11.95
2024-06-19 03:05:00,2024,6,19,3,9,0,-220.8,100.6,321.4,70.93,51.3,78.92,11.95
2024-06-19 03:10:00,2024,6,19,3,14,0,-244.9,96.6,341.5,70.93,51.3,78.92,11.95
2024-06-19 03:15:00,2024,6,19,3,19,0,-237.1,67.5,304.6,70.93,51.3,78.92,11.95
2024-06-19 03:20:00,2024,6,19,3,24,0,-247.6,97.6,345.2,70.93,51.3,78.92,11.95
2024-06-19 03:25:00,2024,6,19,3,29,0,-251.0,97.1,348.1,70.93,51.3,78.92,11.95
2024-06-19 03:30:00,2024,6,19,3,34,0,-261.5,117.7,379.2,70.93,51.3,78.92,11.95
2024-06-19 03:35:00,2024,6,19,3,39,0,-275.3,138.9,414.2,70.93,51.3,78.92,11.95
2024-06-19 03:40:00,2024,6,19,3,44,0,-327.7,137.5,465.2,70.93,51.3,78.92,11.95
2024-06-19 03:45:00,2024,6,19,3,49,0,-351.1,121.7,472.8,70.93,51.3,78.92,11.95
2024-06-19 03:50:00,2024,6,19,3,54,0,-358.6,88.4,447.0,70.93,51.3,78.92,11.95
2024-06-19 03:55:00,2024,6,19,3,59,0,-410.1,71.8,481.9,70.93,51.3,78.92,11.95
2024-06-19 04:00:00,2024,6,19,4,4,0,-371.8,58.1,429.9,70.93,51.3,78.92,11.95
2024-06-19 04:05:00,2024,6,19,4,9,0,-429.2,86.0,515.2,70.93,51.3,78.92,11.95
2024-06-19 04:10:00,2024,6,19,4,14,0,-511.5,45.0,556.5,70.93,51.3,78.92,11.95
2024-06-19 04:15:00,2024,6,19,4,19,0,-379.5,26.4,405.9,70.93,51.3,78.92,11.95
2024-06-19 04:20:00,2024,6,19,4,24,0,-245.2,61.8,307.0,70.93,51.3,78.92,11.95
2024-06-19 04:25:00,2024,6,19,4,29,0,-274.5,49.1,323.6,70.93,51.3,78.92,11.95
2024-06-19 04:30:00,2024,6,19,4,34,0,-260.8,51.3,312.1,70.93,51.3,78.92,11.95
2024-06-19 04:35:00,2024,6,19,4,39,0,-274.4,55.2,329.6,70.93,51.3,78.92,11.95
2024-06-19 04:40:00,2024,6,19,4,44,0,-376.5,30.8,407.3,70.93,51.3,62.15,16.61
2024-06-19 04:45:00,2024,6,19,4,49,0,-344.8,35.2,380.0,70.93,51.3,62.15,16.61
2024-06-19 04:50:00,2024,6,19,4,54,0,-335.3,44.9,380.2,70.93,51.3,78.92,11.95
2024-06-19 04:55:00,2024,6,19,4,59,0,-305.1,35.2,340.3,70.93,51.3,78.92,11.95
2024-06-19 05:00:00,2024,6,19,5,4,0,-274.6,35.4,310.0,70.93,51.3,78.92,11.95
2024-06-19 05:05:00,2024,6,19,5,9,0,-275.4,34.3,309.7,70.93,51.3,78.92,11.95
2024-06-19 05:10:00,2024,6,19,5,14,0,-230.8,21.7,252.5,70.93,51.3,62.15,16.61
2024-06-19 05:15:00,2024,6,19,5,19,0,-165.4,73.1,238.5,70.93,51.3,78.92,11.95
2024-06-19 05:20:00,2024,6,19,5,24,0,-200.8,79.8,280.6,70.93,51.3,78.92,11.95
2024-06-19 05:25:00,2024,6,19,5,29,0,-213.6,82.6,296.2,70.93,51.3,78.92,11.95
2024-06-19 05:30:00,2024,6,19,5,34,0,-207.3,84.7,292.0,70.93,51.3,78.92,11.95
2024-06-19 05:35:00,2024,6,19,5,39,0,-192.6,60.8,253.4,70.93,51.3,78.92,11.95
2024-06-19 05:40:00,2024,6,19,5,44,0,-154.6,59.8,214.4,70.93,51.3,78.92,11.95
2024-06-19 05:45:00,2024,6,19,5,49,0,-181.6,91.7,273.3,70.93,51.3,78.92,11.95
2024-06-19 05:50:00,2024,6,19,5,54,0,-173.2,74.2,247.4,70.93,51.3,78.92,11.95
2024-06-19 05:55:00,2024,6,19,5,59,0,-157.2,99.1,256.3,70.93,51.3,78.92,11.95
2024-06-19 06:00:00,2024,6,19,6,4,0,-157.3,127.1,284.4,70.93,51.3,78.92,11.95
2024-06-19 06:05:00,2024,6,19,6,9,0,-145.1,119.4,264.5,70.93,51.3,78.92,11.95
2024-06-19 06:10:00,2024,6,19,6,14,0,-145.8,100.5,246.3,70.93,51.3,78.92,11.95
2024-06-19 06:15:00,2024,6,19,6,19,0,-140.4,57.1,197.5,70.93,51.3,78.92,11.95
2024-06-19 06:20:00,2024,6,19,6,24,0,-157.4,46.8,204.2,70.93,51.3,62.15,16.61
2024-06-19 06:25:00,2024,6,19,6,29,0,-150.5,45.3,195.8,70.93,51.3,62.15,16.61
2024-06-19 06:30:00,2024,6,19,6,34,0,-148.2,45.6,193.8,70.93,51.3,62.15,16.61
2024-06-19 06:35:00,2024,6,19,6,39,0,-135.3,47.1,182.4,70.93,51.3,71.09,25.79
2024-06-19 06:40:00,2024,6,19,6,44,0,-106.7,45.4,152.1,70.93,51.3,71.09,25.79
2024-06-19 06:45:00,2024,6,19,6,49,0,-151.5,69.0,220.5,77.0,15.6,71.09,25.79
2024-06-19 06:50:00,2024,6,19,6,54,0,-95.2,38.4,133.6,70.93,51.3,71.09,25.79
2024-06-19 06:55:00,2024,6,19,6,59,0,-149.3,48.6,197.9,76.51,25.01,62.15,16.61
2024-06-19 07:00:00,2024,6,19,7,4,0,-79.4,46.4,125.8,70.93,51.3,62.15,16.61
2024-06-19 07:05:00,2024,6,19,7,9,0,-110.9,125.8,236.7,76.51,25.01,78.92,11.95
2024-06-19 07:10:00,2024,6,19,7,14,0,-92.2,160.1,252.3,76.51,25.01,78.92,11.95
2024-06-19 07:15:00,2024,6,19,7,19,0,-109.8,161.0,270.8,70.93,51.3,78.92,11.95
2024-06-19 07:20:00,2024,6,19,7,24,0,-131.3,139.5,270.8,70.93,51.3,78.92,11.95
2024-06-19 07:25:00,2024,6,19,7,29,0,-91.9,120.6,212.5,70.93,51.3,78.92,11.95
2024-06-19 07:30:00,2024,6,19,7,34,0,-87.7,153.4,241.1,70.93,51.3,78.92,11.95
2024-06-19 07:35:00,2024,6,19,7,39,0,-102.2,208.5,310.7,70.93,51.3,78.2,15.82
2024-06-19 07:40:00,2024,6,19,7,44,0,-71.7,145.0,216.7,70.93,51.3,78.92,11.95
2024-06-19 07:45:00,2024,6,19,7,49,0,-41.7,93.0,134.7,62.77,30.97,78.92,11.95
2024-06-19 07:50:00,2024,6,19,7,54,0,-64.4,81.3,145.7,76.51,25.01,78.92,11.95
