date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2023-07-25 00:00:00,2023,7,25,0,4,0,0.2,55.0,54.8,74.5,19.2,78.92,11.95
2023-07-25 00:05:00,2023,7,25,0,9,0,3.0,55.3,52.3,52.07,12.68,64.61,18.75
2023-07-25 00:10:00,2023,7,25,0,14,0,3.7,54.4,50.7,52.07,12.68,64.95,10.99
2023-07-25 00:15:00,2023,7,25,0,19,0,3.3,57.2,53.9,52.07,12.68,78.92,11.95
2023-07-25 00:20:00,2023,7,25,0,24,0,3.7,58.9,55.2,52.07,12.68,78.92,11.95
2023-07-25 00:25:00,2023,7,25,0,29,0,-2.7,61.0,63.7,71.09,25.79,78.92,11.95
2023-07-25 00:30:00,2023,7,25,0,34,0,-22.0,54.0,76.0,71.09,25.79,78.92,11.95
2023-07-25 00:35:00,2023,7,25,0,39,0,-28.7,50.7,79.4,74.5,19.2,78.92,11.95
2023-07-25 00:40:00,2023,7,25,0,44,0,-49.8,58.8,108.6,70.93,51.3,78.92,11.95
2023-07-25 00:45:00,2023,7,25,0,49,0,-36.4,51.4,87.8,70.93,51.3,78.92,11.95
2023-07-25 00:50:00,2023,7,25,0,54,0,-23.7,43.0,66.7,76.51,25.01,64.61,18.75
2023-07-25 00:55:00,2023,7,25,0,59,0,-25.6,42.2,67.8,76.51,25.01,62.07,9.11
2023-07-25 01:00:00,2023,7,25,1,4,0,-25.8,43.8,69.6,70.93,51.3,64.61,18.75
2023-07-25 01:05:00,2023,7,25,1,9,0,-39.2,44.3,83.5,65.6,22.83,64.61,18.75
2023-07-25 01:10:00,2023,7,25,1,14,0,-9.2,45.8,55.0,65.6,22.83,64.61,18.75
2023-07-25 01:15:00,2023,7,25,1,19,0,-21.0,44.0,65.0,65.6,22.83,62.07,9.11
2023-07-25 01:20:00,2023,7,25,1,24,0,-40.2,49.3,89.5,65.6,22.83,78.92,11.95
2023-07-25 01:25:00,2023,7,25,1,29,0,-24.8,44.3,69.1,65.6,22.83,62.07,9.11
2023-07-25 01:30:00,2023,7,25,1,34,0,-21.4,48.5,69.9,65.6,22.83,78.92,11.95
2023-07-25 01:35:00,2023,7,25,1,39,0,-33.0,47.5,80.5,65.6,22.83,78.92,11.95
2023-07-25 01:40:00,2023,7,25,1,44,0,-31.9,47.8,79.7,65.6,22.83,78.92,11.95
2023-07-25 01:45:00,2023,7,25,1,49,0,-36.2,47.8,84.0,74.5,19.2,78.92,11.95
2023-07-25 01:50:00,2023,7,25,1,54,0,-36.1,45.8,81.9,76.51,25.01,78.92,11.95
2023-07-25 01:55:00,2023,7,25,1,59,0,-40.9,42.9,83.8,65.6,22.83,62.07,9.11
2023-07-25 02:00:00,2023,7,25,2,4,0,-42.6,45.6,88.2,65.6,22.83,78.92,11.95
2023-07-25 02:05:00,2023,7,25,2,9,0,-27.7,44.5,72.2,65.6,22.83,64.61,18.75
2023-07-25 02:10:00,2023,7,25,2,14,0,-32.2,47.8,80.0,65.6,22.83,64.61,18.75
2023-07-25 02:15:00,2023,7,25,2,19,0,-34.5,54.1,88.6,65.6,22.83,77.0,15.6
2023-07-25 02:20:00,2023,7,25,2,24,0,-33.8,55.6,89.4,65.6,22.83,78.92,11.95
2023-07-25 02:25:00,2023,7,25,2,29,0,-50.7,56.4,107.1,65.6,22.83,68.56,27.29
2023-07-25 02:30:00,2023,7,25,2,34,0,-24.4,55.0,79.4,65.6,22.83,68.56,27.29
2023-07-25 02:35:00,2023,7,25,2,39,0,-15.1,55.2,70.3,65.6,22.83,68.56,27.29
2023-07-25 02:40:00,2023,7,25,2,44,0,-10.1,60.7,70.8,65.6,22.83,68.56,27.29
2023-07-25 02:45:00,2023,7,25,2,49,0,-8.9,58.1,67.0,65.6,22.83,68.56,27.29
2023-07-25 02:50:00,2023,7,25,2,54,0,-8.4,63.0,71.4,65.6,22.83,68.56,27.29
2023-07-25 02:55:00,2023,7,25,2,59,0,-5.4,56.8,62.2,65.6,22.83,68.56,27.29
2023-07-25 03:00:00,2023,7,25,3,4,0,-5.2,59.8,65.0,65.6,22.83,69.46,23.7
2023-07-25 03:05:00,2023,7,25,3,9,0,-8.6,61.1,69.7,65.6,22.83,69.76,27.01
2023-07-25 03:10:00,2023,7,25,3,14,0,-0.2,59.0,59.2,65.6,22.83,74.5,19.2
2023-07-25 03:15:00,2023,7,25,3,19,0,2.8,60.5,57.7,65.6,22.83,77.0,15.6
2023-07-25 03:20:00,2023,7,25,3,24,0,3.5,59.9,56.4,65.6,22.83,68.56,27.29
2023-07-25 03:25:00,2023,7,25,3,29,0,4.7,61.3,56.6,52.07,12.68,68.56,27.29
2023-07-25 03:30:00,2023,7,25,3,34,0,4.5,60.4,55.9,52.07,12.68,69.46,23.7
2023-07-25 03:35:00,2023,7,25,3,39,0,4.5,61.3,56.8,52.07,12.68,69.46,23.7
2023-07-25 03:40:00,2023,7,25,3,44,0,1.6,58.8,57.2,65.6,22.83,68.56,27.29
2023-07-25 03:45:00,2023,7,25,3,49,0,4.8,58.1,53.3,52.07,12.68,68.56,27.29
2023-07-25 03:50:00,2023,7,25,3,54,0,5.4,56.6,51.2,52.07,12.68,66.11,12.5
2023-07-25 03:55:00,2023,7,25,3,59,0,6.1,56.2,50.1,52.07,12.68,69.46,23.7
2023-07-25 04:00:00,2023,7,25,4,4,0,6.2,60.6,54.4,52.07,12.68,78.92,11.95
2023-07-25 04:05:00,2023,7,25,4,9,0,6.3,53.9,47.6,52.07,12.68,69.46,23.7
2023-07-25 04:10:00,2023,7,25,4,14,0,6.4,51.7,45.3,52.07,12.68,66.11,12.5
2023-07-25 04:15:00,2023,7,25,4,19,0,6.9,50.8,43.9,52.07,12.68,68.56,27.29
2023-07-25 04:20:00,2023,7,25,4,24,0,6.8,49.7,42.9,51.45,23.13,64.95,10.99
2023-07-25 04:25:00,2023,7,25,4,29,0,-0.6,50.3,50.9,76.51,25.01,62.07,9.11
2023-07-25 04:30:00,2023,7,25,4,34,0,-5.7,50.7,56.4,78.2,15.82,68.56,27.29
2023-07-25 04:35:00,2023,7,25,4,39,0,-4.4,49.4,53.8,78.2,15.82,62.07,9.11
2023-07-25 04:40:00,2023,7,25,4,44,0,-2.6,49.5,52.1,78.2,15.82,68.56,27.29
