date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2024-05-23 00:00:00,2024,5,23,0,4,0,-5.9,30.0,35.9,71.09,25.79,76.51,25.01
2024-05-23 00:05:00,2024,5,23,0,9,0,1.7,31.8,30.1,64.95,10.99,76.51,25.01
2024-05-23 00:10:00,2024,5,23,0,14,0,2.3,37.9,35.6,56.17,24.86,76.51,25.01
2024-05-23 00:15:00,2024,5,23,0,19,0,2.7,38.6,35.9,56.17,24.86,76.51,25.01
2024-05-23 00:20:00,2024,5,23,0,24,0,3.9,38.4,34.5,56.17,24.86,76.51,25.01
2024-05-23 00:25:00,2024,5,23,0,29,0,4.7,43.1,38.4,56.17,24.86,76.51,25.01
2024-05-23 00:30:00,2024,5,23,0,34,0,1.9,43.1,41.2,64.95,10.99,76.51,25.01
2024-05-23 00:35:00,2024,5,23,0,39,0,3.9,34.3,30.4,56.17,24.86,76.51,25.01
2024-05-23 00:40:00,2024,5,23,0,44,0,2.2,38.8,36.6,56.17,24.86,76.51,25.01
2024-05-23 00:45:00,2024,5,23,0,49,0,3.3,34.1,30.8,56.17,24.86,76.51,25.01
2024-05-23 00:50:00,2024,5,23,0,54,0,4.3,27.1,22.8,51.45,23.13,76.51,25.01
2024-05-23 00:55:00,2024,5,23,0,59,0,2.3,27.7,25.4,51.45,23.13,76.51,25.01
2024-05-23 01:00:00,2024,5,23,1,4,0,-1.4,23.6,25.0,70.93,51.3,76.51,25.01
2024-05-23 01:05:00,2024,5,23,1,9,0,0.7,16.9,16.2,53.74,9.07,78.2,15.82
2024-05-23 01:10:00,2024,5,23,1,14,0,-0.1,9.6,9.7,70.93,51.3,74.5,19.2
2024-05-23 01:15:00,2024,5,23,1,19,0,-2.6,6.1,8.7,66.11,12.5,74.5,19.2
2024-05-23 01:20:00,2024,5,23,1,24,0,-3.1,2.4,5.5,78.92,11.95,77.0,15.6
2024-05-23 01:25:00,2024,5,23,1,29,0,-5.4,5.6,11.0,78.92,11.95,76.51,25.01
2024-05-23 01:30:00,2024,5,23,1,34,0,-11.6,5.3,16.9,78.92,11.95,76.51,25.01
2024-05-23 01:35:00,2024,5,23,1,39,0,-16.8,4.4,21.2,70.93,51.3,76.51,25.01
2024-05-23 01:40:00,2024,5,23,1,44,0,-16.4,1.7,18.1,70.93,51.3,76.51,25.01
2024-05-23 01:45:00,2024,5,23,1,49,0,-12.7,5.8,18.5,78.92,11.95,76.51,25.01
2024-05-23 01:50:00,2024,5,23,1,54,0,-9.9,3.6,13.5,78.92,11.95,71.09,25.79
2024-05-23 01:55:00,2024,5,23,1,59,0,-12.8,-0.5,12.3,78.92,11.95,77.0,15.6
2024-05-23 02:00:00,2024,5,23,2,4,0,-14.6,-2.4,12.2,78.92,11.95,58.26,26.46
2024-05-23 02:05:00,2024,5,23,2,9,0,-14.3,-2.3,12.0,78.92,11.95,58.26,26.46
2024-05-23 02:10:00,2024,5,23,2,14,0,-12.5,-1.6,10.9,78.92,11.95,60.5,24.65
2024-05-23 02:15:00,2024,5,23,2,19,0,-12.0,1.3,13.3,78.2,15.82,71.09,25.79
2024-05-23 02:20:00,2024,5,23,2,24,0,-13.7,3.7,17.4,78.2,15.82,74.5,19.2
2024-05-23 02:25:00,2024,5,23,2,29,0,-16.2,3.1,19.3,78.2,15.82,74.5,19.2
2024-05-23 02:30:00,2024,5,23,2,34,0,-16.2,3.0,19.2,78.2,15.82,71.09,25.79
2024-05-23 02:35:00,2024,5,23,2,39,0,-9.3,8.7,18.0,78.2,15.82,76.51,25.01
2024-05-23 02:40:00,2024,5,23,2,44,0,-8.9,8.2,17.1,78.2,15.82,76.51,25.01
2024-05-23 02:45:00,2024,5,23,2,49,0,-1.6,9.9,11.5,64.21,38.3,76.51,25.01
2024-05-23 02:50:00,2024,5,23,2,54,0,-2.0,7.7,9.7,68.02,23.53,76.51,25.01
2024-05-23 02:55:00,2024,5,23,2,59,0,-4.5,5.6,10.1,78.2,15.82,70.93,51.3
2024-05-23 03:00:00,2024,5,23,3,4,0,-1.6,10.5,12.1,78.2,15.82,70.93,51.3
2024-05-23 03:05:00,2024,5,23,3,9,0,1.0,15.6,14.6,62.77,30.97,70.93,51.3
2024-05-23 03:10:00,2024,5,23,3,14,0,1.6,17.0,15.4,62.77,30.97,70.93,51.3
2024-05-23 03:15:00,2024,5,23,3,19,0,1.3,15.2,13.9,62.77,30.97,78.92,11.95
2024-05-23 03:20:00,2024,5,23,3,24,0,-3.7,11.0,14.7,77.0,15.6,78.92,11.95
2024-05-23 03:25:00,2024,5,23,3,29,0,-5.7,8.2,13.9,76.51,25.01,78.92,11.95
2024-05-23 03:30:00,2024,5,23,3,34,0,-11.7,12.7,24.4,76.51,25.01,78.92,11.95
2024-05-23 03:35:00,2024,5,23,3,39,0,-22.6,12.8,35.4,76.51,25.01,78.92,11.95
2024-05-23 03:40:00,2024,5,23,3,44,0,-31.1,7.7,38.8,76.51,25.01,78.92,11.95
2024-05-23 03:45:00,2024,5,23,3,49,0,-12.8,13.5,26.3,76.51,25.01,78.92,11.95
2024-05-23 03:50:00,2024,5,23,3,54,0,-19.3,19.1,38.4,76.51,25.01,78.2,15.82
2024-05-23 03:55:00,2024,5,23,3,59,0,-33.9,25.8,59.7,76.51,25.01,78.92,11.95
2024-05-23 04:00:00,2024,5,23,4,4,0,-25.7,24.8,50.5,76.51,25.01,78.92,11.95
2024-05-23 04:05:00,2024,5,23,4,9,0,-8.4,17.6,26.0,69.76,27.01,78.92,11.95
2024-05-23 04:10:00,2024,5,23,4,14,0,-28.7,27.1,55.8,76.51,25.01,78.92,11.95
2024-05-23 04:15:00,2024,5,23,4,19,0,-3.4,25.8,29.2,76.51,25.01,78.92,11.95
2024-05-23 04:20:00,2024,5,23,4,24,0,-12.9,31.1,44.0,74.5,19.2,78.92,11.95
2024-05-23 04:25:00,2024,5,23,4,29,0,-19.9,15.6,35.5,76.51,25.01,78.92,11.95
2024-05-23 04:30:00,2024,5,23,4,34,0,-12.8,10.3,23.1,76.51,25.01,64.21,38.3
2024-05-23 04:35:00,2024,5,23,4,39,0,-20.6,12.6,33.2,76.51,25.01,64.21,38.3
2024-05-23 04:40:00,2024,5,23,4,44,0,-23.0,12.2,35.2,71.09,25.79,64.21,38.3
2024-05-23 04:45:00,2024,5,23,4,49,0,-44.7,30.7,75.4,76.51,25.01,78.92,11.95
2024-05-23 04:50:00,2024,5,23,4,54,0,-45.1,51.2,96.3,76.51,25.01,78.92,11.95
2024-05-23 04:55:00,2024,5,23,4,59,0,-64.3,101.8,166.1,76.51,25.01,78.92,11.95
2024-05-23 05:00:00,2024,5,23,5,4,0,-62.3,147.9,210.2,74.5,19.2,78.92,11.95
2024-05-23 05:05:00,2024,5,23,5,9,0,-69.2,178.5,247.7,74.5,19.2,78.92,11.95
2024-05-23 05:10:00,2024,5,23,5,14,0,-53.9,204.4,258.3,74.5,19.2,78.92,11.95
2024-05-23 05:15:00,2024,5,23,5,19,0,-44.9,211.1,256.0,70.93,51.3,78.2,15.82
2024-05-23 05:20:00,2024,5,23,5,24,0,-25.8,200.2,226.0,70.93,51.3,78.92,11.95
2024-05-23 05:25:00,2024,5,23,5,29,0,-20.1,180.4,200.5,70.93,51.3,78.92,11.95
2024-05-23 05:30:00,2024,5,23,5,34,0,-15.0,174.9,189.9,70.93,51.3,78.92,11.95
2024-05-23 05:35:00,2024,5,23,5,39,0,-15.0,186.5,201.5,58.26,26.46,78.2,15.82
2024-05-23 05:40:00,2024,5,23,5,44,0,-19.9,164.9,184.8,70.93,51.3,78.92,11.95
2024-05-23 05:45:00,2024,5,23,5,49,0,-15.8,156.7,172.5,58.26,26.46,78.92,11.95
2024-05-23 05:50:00,2024,5,23,5,54,0,-19.5,184.1,203.6,58.26,26.46,78.92,11.95
2024-05-23 05:55:00,2024,5,23,5,59,0,-22.0,202.0,224.0,62.77,30.97,78.92,11.95
2024-05-23 06:00:00,2024,5,23,6,4,0,-33.3,216.1,249.4,74.5,19.2,78.92,11.95
2024-05-23 06:05:00,2024,5,23,6,9,0,-33.0,213.1,246.1,70.93,51.3,78.92,11.95
2024-05-23 06:10:00,2024,5,23,6,14,0,-45.2,212.2,257.4,70.93,51.3,78.92,11.95
2024-05-23 06:15:00,2024,5,23,6,19,0,-57.2,209.5,266.7,70.93,51.3,78.92,11.95
2024-05-23 06:20:00,2024,5,23,6,24,0,-74.9,207.7,282.6,70.93,51.3,78.92,11.95
2024-05-23 06:25:00,2024,5,23,6,29,0,-88.3,172.5,260.8,70.93,51.3,78.92,11.95
2024-05-23 06:30:00,2024,5,23,6,34,0,-85.5,144.1,229.6,70.93,51.3,78.92,11.95
2024-05-23 06:35:00,2024,5,23,6,39,0,-88.2,138.6,226.8,70.93,51.3,78.92,11.95
2024-05-23 06:40:00,2024,5,23,6,44,0,-84.6,168.1,252.7,70.93,51.3,78.92,11.95
2024-05-23 06:45:00,2024,5,23,6,49,0,-87.3,158.7,246.0,70.93,51.3,78.92,11.95
2024-05-23 06:50:00,2024,5,23,6,54,0,-109.3,182.3,291.6,70.93,51.3,78.92,11.95
2024-05-23 06:55:00,2024,5,23,6,59,0,-103.8,211.8,315.6,74.5,19.2,78.92,11.95
2024-05-23 07:00:00,2024,5,23,7,4,0,-114.9,202.3,317.2,70.93,51.3,78.92,11.95
2024-05-23 07:05:00,2024,5,23,7,9,0,-122.0,190.8,312.8,70.93,51.3,78.92,11.95
2024-05-23 07:10:00,2024,5,23,7,14,0,-123.2,186.1,309.3,70.93,51.3,78.92,11.95
2024-05-23 07:15:00,2024,5,23,7,19,0,-120.3,167.9,288.2,70.93,51.3,78.92,11.95
2024-05-23 07:20:00,2024,5,23,7,24,0,-104.8,167.4,272.2,70.93,51.3,78.92,11.95
2024-05-23 07:25:00,2024,5,23,7,29,0,-105.6,177.0,282.6,70.93,51.3,78.92,11.95
2024-05-23 07:30:00,2024,5,23,7,34,0,-92.7,156.9,249.6,70.93,51.3,78.92,11.95
2024-05-23 07:35:00,2024,5,23,7,39,0,-98.1,181.2,279.3,70.93,51.3,78.92,11.95
2024-05-23 07:40:00,2024,5,23,7,44,0,-72.8,234.3,307.1,70.93,51.3,78.92,11.95
2024-05-23 07:45:00,2024,5,23,7,49,0,-80.3,210.2,290.5,70.93,51.3,78.92,11.95
2024-05-23 07:50:00,2024,5,23,7,54,0,-78.2,190.3,268.5,70.93,51.3,78.92,11.95
2024-05-23 07:55:00,2024,5,23,7,59,0,-56.2,217.4,273.6,70.93,51.3,78.92,11.95
2024-05-23 08:00:00,2024,5,23,8,4,0,-73.3,202.2,275.5,70.93,51.3,78.92,11.95
2024-05-23 08:05:00,2024,5,23,8,9,0,-74.2,197.6,271.8,70.93,51.3,78.92,11.95
2024-05-23 08:10:00,2024,5,23,8,14,0,-68.8,198.6,267.4,70.93,51.3,78.92,11.95
2024-05-23 08:15:00,2024,5,23,8,19,0,-60.4,179.8,240.2,70.93,51.3,78.92,11.95
2024-05-23 08:20:00,2024,5,23,8,24,0,-38.0,231.4,269.4,70.93,51.3,78.2,15.82
2024-05-23 08:25:00,2024,5,23,8,29,0,-33.5,229.7,263.2,65.9,26.41,78.2,15.82
2024-05-23 08:30:00,2024,5,23,8,34,0,-30.0,211.1,241.1,65.9,26.41,78.92,11.95
2024-05-23 08:35:00,2024,5,23,8,39,0,-39.3,245.4,284.7,68.56,27.29,78.92,11.95
2024-05-23 08:40:00,2024,5,23,8,44,0,-38.4,252.1,290.5,65.9,26.41,78.92,11.95
