date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-12-22 00:00:00,2022,12,22,0,4,0,-24.5,26.1,50.6,70.51,38.03,65.6,22.83
2022-12-22 00:05:00,2022,12,22,0,9,0,-23.1,21.5,44.6,70.93,51.3,65.6,22.83
2022-12-22 00:10:00,2022,12,22,0,14,0,-25.0,18.1,43.1,74.5,19.2,65.6,22.83
2022-12-22 00:15:00,2022,12,22,0,19,0,-19.0,14.5,33.5,74.5,19.2,65.6,22.83
2022-12-22 00:20:00,2022,12,22,0,24,0,-16.2,10.5,26.7,70.93,51.3,65.6,22.83
2022-12-22 00:25:00,2022,12,22,0,29,0,-11.9,15.8,27.7,70.93,51.3,65.6,22.83
2022-12-22 00:30:00,2022,12,22,0,34,0,-8.7,16.2,24.9,70.51,38.03,65.6,22.83
2022-12-22 00:35:00,2022,12,22,0,39,0,-13.0,12.6,25.6,71.09,25.79,65.6,22.83
2022-12-22 00:40:00,2022,12,22,0,44,0,-14.6,12.5,27.1,71.09,25.79,65.6,22.83
2022-12-22 00:45:00,2022,12,22,0,49,0,-14.3,8.5,22.8,70.51,38.03,65.6,22.83
2022-12-22 00:50:00,2022,12,22,0,54,0,-13.4,6.1,19.5,70.51,38.03,69.66,18.94
2022-12-22 00:55:00,2022,12,22,0,59,0,-17.3,3.7,21.0,70.51,38.03,65.6,22.83
2022-12-22 01:00:00,2022,12,22,1,4,0,-17.4,7.6,25.0,71.09,25.79,65.6,22.83
2022-12-22 01:05:00,2022,12,22,1,9,0,-15.5,8.0,23.5,71.09,25.79,65.6,22.83
2022-12-22 01:10:00,2022,12,22,1,14,0,-8.5,9.3,17.8,74.5,19.2,65.6,22.83
2022-12-22 01:15:00,2022,12,22,1,19,0,-8.9,6.6,15.5,71.09,25.79,65.6,22.83
2022-12-22 01:20:00,2022,12,22,1,24,0,-10.0,1.4,11.4,74.5,19.2,65.6,22.83
2022-12-22 01:25:00,2022,12,22,1,29,0,-12.1,-2.6,9.5,70.93,51.3,65.6,22.83
2022-12-22 01:30:00,2022,12,22,1,34,0,-20.9,-0.2,20.7,71.09,25.79,78.2,15.82
2022-12-22 01:35:00,2022,12,22,1,39,0,-17.7,0.3,18.0,74.5,19.2,65.6,22.83
2022-12-22 01:40:00,2022,12,22,1,44,0,-20.5,2.0,22.5,74.5,19.2,77.0,15.6
2022-12-22 01:45:00,2022,12,22,1,49,0,-10.5,2.1,12.6,74.5,19.2,78.2,15.82
2022-12-22 01:50:00,2022,12,22,1,54,0,-7.8,0.5,8.3,70.93,51.3,74.5,19.2
2022-12-22 01:55:00,2022,12,22,1,59,0,-5.2,11.3,16.5,65.6,22.83,76.51,25.01
2022-12-22 02:00:00,2022,12,22,2,4,0,-8.2,4.9,13.1,65.6,22.83,71.09,25.79
2022-12-22 02:05:00,2022,12,22,2,9,0,-14.6,5.0,19.6,65.6,22.83,70.93,51.3
2022-12-22 02:10:00,2022,12,22,2,14,0,-13.0,7.1,20.1,65.6,22.83,74.5,19.2
2022-12-22 02:15:00,2022,12,22,2,19,0,-22.6,3.8,26.4,65.6,22.83,76.51,25.01
2022-12-22 02:20:00,2022,12,22,2,24,0,-26.8,2.3,29.1,65.6,22.83,71.09,25.79
2022-12-22 02:25:00,2022,12,22,2,29,0,-34.0,1.2,35.2,65.6,22.83,71.09,25.79
2022-12-22 02:30:00,2022,12,22,2,34,0,-28.8,1.6,30.4,65.6,22.83,71.09,25.79
2022-12-22 02:35:00,2022,12,22,2,39,0,-26.9,6.5,33.4,65.6,22.83,74.5,19.2
2022-12-22 02:40:00,2022,12,22,2,44,0,-18.9,9.2,28.1,65.6,22.83,76.51,25.01
2022-12-22 02:45:00,2022,12,22,2,49,0,-12.8,7.6,20.4,65.6,22.83,77.0,15.6
2022-12-22 02:50:00,2022,12,22,2,54,0,-10.7,11.2,21.9,65.6,22.83,76.51,25.01
2022-12-22 02:55:00,2022,12,22,2,59,0,-10.0,9.2,19.2,70.93,51.3,78.92,11.95
2022-12-22 03:00:00,2022,12,22,3,4,0,-10.5,6.5,17.0,70.93,51.3,78.92,11.95
2022-12-22 03:05:00,2022,12,22,3,9,0,-12.9,6.0,18.9,70.93,51.3,78.92,11.95
2022-12-22 03:10:00,2022,12,22,3,14,0,-12.0,8.4,20.4,70.51,38.03,65.6,22.83
2022-12-22 03:15:00,2022,12,22,3,19,0,-10.5,7.5,18.0,70.51,38.03,65.6,22.83
2022-12-22 03:20:00,2022,12,22,3,24,0,-9.4,9.6,19.0,74.5,19.2,65.6,22.83
2022-12-22 03:25:00,2022,12,22,3,29,0,-12.7,10.8,23.5,76.51,25.01,65.6,22.83
2022-12-22 03:30:00,2022,12,22,3,34,0,-6.4,9.6,16.0,78.92,11.95,65.6,22.83
2022-12-22 03:35:00,2022,12,22,3,39,0,-4.5,12.5,17.0,78.92,11.95,65.6,22.83
2022-12-22 03:40:00,2022,12,22,3,44,0,-6.5,14.1,20.6,71.09,25.79,76.51,25.01
2022-12-22 03:45:00,2022,12,22,3,49,0,-15.3,8.8,24.1,74.5,19.2,69.02,20.79
2022-12-22 03:50:00,2022,12,22,3,54,0,-15.8,21.0,36.8,77.0,15.6,74.5,19.2
2022-12-22 03:55:00,2022,12,22,3,59,0,-13.3,14.7,28.0,74.5,19.2,77.0,15.6
2022-12-22 04:00:00,2022,12,22,4,4,0,-18.9,10.2,29.1,77.0,15.6,65.6,22.83
2022-12-22 04:05:00,2022,12,22,4,9,0,-7.8,9.9,17.7,78.2,15.82,65.6,22.83
2022-12-22 04:10:00,2022,12,22,4,14,0,-5.4,10.7,16.1,78.92,11.95,65.6,22.83
2022-12-22 04:15:00,2022,12,22,4,19,0,-11.8,13.9,25.7,76.51,25.01,65.6,22.83
2022-12-22 04:20:00,2022,12,22,4,24,0,-10.6,14.1,24.7,77.0,15.6,65.6,22.83
2022-12-22 04:25:00,2022,12,22,4,29,0,-4.1,14.7,18.8,78.92,11.95,65.6,22.83
2022-12-22 04:30:00,2022,12,22,4,34,0,-0.6,14.9,15.5,71.09,25.79,65.6,22.83
2022-12-22 04:35:00,2022,12,22,4,39,0,-2.2,13.0,15.2,76.51,25.01,65.6,22.83
2022-12-22 04:40:00,2022,12,22,4,44,0,-6.2,12.3,18.5,78.2,15.82,65.6,22.83
2022-12-22 04:45:00,2022,12,22,4,49,0,-4.8,12.0,16.8,78.92,11.95,65.6,22.83
2022-12-22 04:50:00,2022,12,22,4,54,0,-9.2,12.1,21.3,76.51,25.01,65.6,22.83
2022-12-22 04:55:00,2022,12,22,4,59,0,-7.3,11.0,18.3,77.0,15.6,65.6,22.83
2022-12-22 05:00:00,2022,12,22,5,4,0,-13.0,8.1,21.1,77.0,15.6,65.6,22.83
2022-12-22 05:05:00,2022,12,22,5,9,0,-15.9,9.5,25.4,78.2,15.82,65.6,22.83
2022-12-22 05:10:00,2022,12,22,5,14,0,-14.8,10.9,25.7,76.51,25.01,65.6,22.83
2022-12-22 05:15:00,2022,12,22,5,19,0,-20.4,5.8,26.2,76.51,25.01,65.6,22.83
2022-12-22 05:20:00,2022,12,22,5,24,0,-28.9,4.4,33.3,77.0,15.6,65.6,22.83
2022-12-22 05:25:00,2022,12,22,5,29,0,-15.7,9.2,24.9,76.51,25.01,65.6,22.83
2022-12-22 05:30:00,2022,12,22,5,34,0,-25.6,7.4,33.0,76.51,25.01,78.92,11.95
2022-12-22 05:35:00,2022,12,22,5,39,0,-41.5,7.3,48.8,76.51,25.01,64.61,18.75
2022-12-22 05:40:00,2022,12,22,5,44,0,-46.7,6.2,52.9,76.51,25.01,64.95,10.99
2022-12-22 05:45:00,2022,12,22,5,49,0,-43.7,5.4,49.1,76.51,25.01,52.07,12.68
2022-12-22 05:50:00,2022,12,22,5,54,0,-35.7,5.8,41.5,76.51,25.01,58.16,13.72
2022-12-22 05:55:00,2022,12,22,5,59,0,-36.0,5.8,41.8,76.51,25.01,58.16,13.72
2022-12-22 06:00:00,2022,12,22,6,4,0,-65.3,6.9,72.2,76.51,25.01,58.16,13.72
2022-12-22 06:05:00,2022,12,22,6,9,0,-55.2,8.5,63.7,76.51,25.01,58.16,13.72
2022-12-22 06:10:00,2022,12,22,6,14,0,-36.1,5.8,41.9,76.51,25.01,58.16,13.72
2022-12-22 06:15:00,2022,12,22,6,19,0,-30.1,5.2,35.3,70.51,38.03,58.16,13.72
2022-12-22 06:20:00,2022,12,22,6,24,0,-39.1,5.2,44.3,70.51,38.03,58.16,13.72
