date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2024-01-28 00:00:00,2024,1,28,0,4,0,-5.4,2.9,8.3,71.09,25.79,70.93,51.3
2024-01-28 00:05:00,2024,1,28,0,9,0,-3.7,1.9,5.6,71.09,25.79,70.93,51.3
2024-01-28 00:10:00,2024,1,28,0,14,0,-0.8,3.6,4.4,68.56,27.29,77.0,15.6
2024-01-28 00:15:00,2024,1,28,0,19,0,-1.2,5.8,7.0,70.54,22.22,77.0,15.6
2024-01-28 00:20:00,2024,1,28,0,24,0,-1.2,3.2,4.4,78.92,11.95,77.0,15.6
2024-01-28 00:25:00,2024,1,28,0,29,0,-2.8,0.9,3.7,70.54,22.22,76.51,25.01
2024-01-28 00:30:00,2024,1,28,0,34,0,-0.8,2.9,3.7,78.2,15.82,70.93,51.3
2024-01-28 00:35:00,2024,1,28,0,39,0,-3.1,3.3,6.4,78.2,15.82,74.5,19.2
2024-01-28 00:40:00,2024,1,28,0,44,0,0.0,4.9,4.9,56.17,24.86,76.51,25.01
2024-01-28 00:45:00,2024,1,28,0,49,0,0.2,4.8,4.6,62.77,30.97,76.51,25.01
2024-01-28 00:50:00,2024,1,28,0,54,0,-0.1,3.8,3.9,74.5,19.2,70.93,51.3
2024-01-28 00:55:00,2024,1,28,0,59,0,0.7,5.7,5.0,54.01,23.18,78.2,15.82
2024-01-28 01:00:00,2024,1,28,1,4,0,0.2,4.3,4.1,70.93,51.3,78.92,11.95
2024-01-28 01:05:00,2024,1,28,1,9,0,-2.9,2.2,5.1,70.93,51.3,78.2,15.82
2024-01-28 01:10:00,2024,1,28,1,14,0,-4.0,2.7,6.7,70.93,51.3,71.09,25.79
2024-01-28 01:15:00,2024,1,28,1,19,0,-7.4,0.9,8.3,70.93,51.3,69.3,16.03
2024-01-28 01:20:00,2024,1,28,1,24,0,-8.2,1.6,9.8,70.93,51.3,78.92,11.95
2024-01-28 01:25:00,2024,1,28,1,29,0,-8.8,1.3,10.1,70.93,51.3,78.92,11.95
2024-01-28 01:30:00,2024,1,28,1,34,0,-6.8,1.7,8.5,70.93,51.3,74.5,19.2
2024-01-28 01:35:00,2024,1,28,1,39,0,-9.8,-1.3,8.5,70.93,51.3,68.56,27.29
2024-01-28 01:40:00,2024,1,28,1,44,0,-8.8,-0.9,7.9,70.93,51.3,68.56,27.29
2024-01-28 01:45:00,2024,1,28,1,49,0,-8.8,-0.5,8.3,78.2,15.82,71.09,25.79
2024-01-28 01:50:00,2024,1,28,1,54,0,-6.3,3.2,9.5,78.92,11.95,74.5,19.2
2024-01-28 01:55:00,2024,1,28,1,59,0,-2.8,6.8,9.6,69.3,16.03,76.51,25.01
2024-01-28 02:00:00,2024,1,28,2,4,0,-1.9,3.2,5.1,52.07,12.68,70.93,51.3
2024-01-28 02:05:00,2024,1,28,2,9,0,-2.3,3.3,5.6,54.61,18.82,70.93,51.3
2024-01-28 02:10:00,2024,1,28,2,14,0,-5.1,1.6,6.7,76.51,25.01,70.93,51.3
2024-01-28 02:15:00,2024,1,28,2,19,0,-6.1,0.4,6.5,76.51,25.01,70.93,51.3
2024-01-28 02:20:00,2024,1,28,2,24,0,-10.3,-0.1,10.2,76.51,25.01,62.77,30.97
2024-01-28 02:25:00,2024,1,28,2,29,0,-8.9,1.6,10.5,76.51,25.01,64.52,27.23
2024-01-28 02:30:00,2024,1,28,2,34,0,-10.6,3.2,13.8,76.51,25.01,64.52,27.23
2024-01-28 02:35:00,2024,1,28,2,39,0,-2.7,4.9,7.6,77.0,15.6,54.61,18.82
2024-01-28 02:40:00,2024,1,28,2,44,0,-1.7,11.1,12.8,71.09,25.79,76.51,25.01
2024-01-28 02:45:00,2024,1,28,2,49,0,-1.2,11.6,12.8,69.76,27.01,76.51,25.01
2024-01-28 02:50:00,2024,1,28,2,54,0,-4.0,10.5,14.5,74.5,19.2,70.93,51.3
2024-01-28 02:55:00,2024,1,28,2,59,0,0.3,12.9,12.6,76.51,25.01,70.93,51.3
2024-01-28 03:00:00,2024,1,28,3,4,0,-0.4,14.5,14.9,76.51,25.01,70.93,51.3
2024-01-28 03:05:00,2024,1,28,3,9,0,-0.4,8.7,9.1,76.51,25.01,78.92,11.95
2024-01-28 03:10:00,2024,1,28,3,14,0,-5.1,5.4,10.5,70.93,51.3,68.56,27.29
2024-01-28 03:15:00,2024,1,28,3,19,0,-3.1,6.4,9.5,74.5,19.2,78.92,11.95
2024-01-28 03:20:00,2024,1,28,3,24,0,-4.3,5.4,9.7,74.5,19.2,51.45,23.13
2024-01-28 03:25:00,2024,1,28,3,29,0,-8.5,4.1,12.6,76.51,25.01,62.77,30.97
2024-01-28 03:30:00,2024,1,28,3,34,0,-4.0,8.0,12.0,78.2,15.82,70.93,51.3
2024-01-28 03:35:00,2024,1,28,3,39,0,-10.1,22.6,32.7,68.56,27.29,76.51,25.01
2024-01-28 03:40:00,2024,1,28,3,44,0,-30.5,26.4,56.9,76.51,25.01,71.09,25.79
2024-01-28 03:45:00,2024,1,28,3,49,0,-3.0,19.0,22.0,64.21,38.3,70.93,51.3
2024-01-28 03:50:00,2024,1,28,3,54,0,-5.1,9.4,14.5,69.3,16.03,74.5,19.2
2024-01-28 03:55:00,2024,1,28,3,59,0,-19.2,5.8,25.0,70.93,51.3,66.11,12.5
2024-01-28 04:00:00,2024,1,28,4,4,0,-14.5,14.4,28.9,78.2,15.82,70.93,51.3
2024-01-28 04:05:00,2024,1,28,4,9,0,-6.4,7.2,13.6,78.92,11.95,54.61,18.82
2024-01-28 04:10:00,2024,1,28,4,14,0,-6.1,9.0,15.1,76.51,25.01,69.66,18.94
2024-01-28 04:15:00,2024,1,28,4,19,0,-2.6,9.9,12.5,77.0,15.6,70.93,51.3
2024-01-28 04:20:00,2024,1,28,4,24,0,-13.3,6.8,20.1,76.51,25.01,71.09,25.79
2024-01-28 04:25:00,2024,1,28,4,29,0,-4.6,6.9,11.5,78.2,15.82,51.45,23.13
2024-01-28 04:30:00,2024,1,28,4,34,0,-5.9,9.5,15.4,78.2,15.82,69.46,23.7
2024-01-28 04:35:00,2024,1,28,4,39,0,1.0,12.2,11.2,71.09,25.79,76.51,25.01
2024-01-28 04:40:00,2024,1,28,4,44,0,1.9,11.1,9.2,76.51,25.01,52.07,12.68
2024-01-28 04:45:00,2024,1,28,4,49,0,-26.1,14.9,41.0,76.51,25.01,68.56,27.29
2024-01-28 04:50:00,2024,1,28,4,54,0,-3.5,16.7,20.2,78.2,15.82,70.93,51.3
2024-01-28 04:55:00,2024,1,28,4,59,0,-0.6,10.2,10.8,70.93,51.3,52.07,12.68
2024-01-28 05:00:00,2024,1,28,5,4,0,-5.9,10.5,16.4,76.51,25.01,78.92,11.95
2024-01-28 05:05:00,2024,1,28,5,9,0,-1.6,16.2,17.8,78.2,15.82,70.93,51.3
2024-01-28 05:10:00,2024,1,28,5,14,0,-7.6,10.3,17.9,69.3,16.03,76.51,25.01
2024-01-28 05:15:00,2024,1,28,5,19,0,-6.5,13.9,20.4,77.0,15.6,74.5,19.2
2024-01-28 05:20:00,2024,1,28,5,24,0,-10.1,8.8,18.9,76.51,25.01,69.66,18.94
2024-01-28 05:25:00,2024,1,28,5,29,0,-3.0,18.5,21.5,78.92,11.95,70.93,51.3
2024-01-28 05:30:00,2024,1,28,5,34,0,-4.0,6.3,10.3,74.5,19.2,52.07,12.68
2024-01-28 05:35:00,2024,1,28,5,39,0,-3.8,5.5,9.3,78.2,15.82,51.45,23.13
2024-01-28 05:40:00,2024,1,28,5,44,0,-6.1,9.3,15.4,78.2,15.82,70.93,51.3
