date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2023-05-25 00:00:00,2023,5,25,0,4,0,-401.7,173.0,574.7,67.52,12.09,81.05,43.33
2023-05-25 00:05:00,2023,5,25,0,9,0,-357.3,175.6,532.9,67.52,12.09,81.05,43.33
2023-05-25 00:10:00,2023,5,25,0,14,0,-286.4,171.4,457.8,68.02,23.53,81.05,43.33
2023-05-25 00:15:00,2023,5,25,0,19,0,-252.5,179.5,432.0,67.52,12.09,81.05,43.33
2023-05-25 00:20:00,2023,5,25,0,24,0,-266.5,177.6,444.1,67.52,12.09,81.05,43.33
2023-05-25 00:25:00,2023,5,25,0,29,0,-248.5,158.2,406.7,64.21,38.3,81.05,43.33
2023-05-25 00:30:00,2023,5,25,0,34,0,-216.3,162.8,379.1,64.21,38.3,81.05,43.33
2023-05-25 00:35:00,2023,5,25,0,39,0,-204.0,164.0,368.0,64.21,38.3,81.05,43.33
2023-05-25 00:40:00,2023,5,25,0,44,0,-260.2,155.5,415.7,70.93,51.3,81.05,43.33
2023-05-25 00:45:00,2023,5,25,0,49,0,-239.9,142.6,382.5,70.54,22.22,81.05,43.33
2023-05-25 00:50:00,2023,5,25,0,54,0,-306.7,126.0,432.7,70.54,22.22,81.05,43.33
2023-05-25 00:55:00,2023,5,25,0,59,0,-368.5,137.4,505.9,71.09,25.79,81.05,43.33
2023-05-25 01:00:00,2023,5,25,1,4,0,-366.2,135.1,501.3,71.09,25.79,81.05,43.33
2023-05-25 01:05:00,2023,5,25,1,9,0,-310.0,122.9,432.9,69.3,16.03,81.05,43.33
2023-05-25 01:10:00,2023,5,25,1,14,0,-307.2,139.6,446.8,69.66,18.94,81.05,43.33
2023-05-25 01:15:00,2023,5,25,1,19,0,-268.4,140.0,408.4,70.54,22.22,81.05,43.33
2023-05-25 01:20:00,2023,5,25,1,24,0,-238.7,135.7,374.4,71.09,25.79,81.05,43.33
2023-05-25 01:25:00,2023,5,25,1,29,0,-249.5,138.3,387.8,69.66,18.94,81.05,43.33
2023-05-25 01:30:00,2023,5,25,1,34,0,-254.8,139.9,394.7,71.09,25.79,81.05,43.33
2023-05-25 01:35:00,2023,5,25,1,39,0,-248.5,138.4,386.9,71.09,25.79,81.05,43.33
2023-05-25 01:40:00,2023,5,25,1,44,0,-253.7,137.1,390.8,70.54,22.22,81.05,43.33
2023-05-25 01:45:00,2023,5,25,1,49,0,-285.5,146.7,432.2,71.09,25.79,81.05,43.33
2023-05-25 01:50:00,2023,5,25,1,54,0,-297.1,151.2,448.3,70.54,22.22,81.05,43.33
2023-05-25 01:55:00,2023,5,25,1,59,0,-323.2,150.6,473.8,70.54,22.22,81.05,43.33
2023-05-25 02:00:00,2023,5,25,2,4,0,-332.7,140.9,473.6,71.09,25.79,81.05,43.33
2023-05-25 02:05:00,2023,5,25,2,9,0,-313.5,162.3,475.8,70.54,22.22,81.05,43.33
2023-05-25 02:10:00,2023,5,25,2,14,0,-318.9,172.4,491.3,71.09,25.79,81.05,43.33
2023-05-25 02:15:00,2023,5,25,2,19,0,-306.5,171.9,478.4,70.54,22.22,81.05,43.33
2023-05-25 02:20:00,2023,5,25,2,24,0,-270.0,176.1,446.1,70.54,22.22,81.05,43.33
2023-05-25 02:25:00,2023,5,25,2,29,0,-266.1,163.2,429.3,70.54,22.22,81.05,43.33
2023-05-25 02:30:00,2023,5,25,2,34,0,-276.9,183.8,460.7,70.54,22.22,81.05,43.33
2023-05-25 02:35:00,2023,5,25,2,39,0,-274.3,162.7,437.0,64.21,38.3,81.05,43.33
2023-05-25 02:40:00,2023,5,25,2,44,0,-265.0,165.6,430.6,64.21,38.3,81.05,43.33
2023-05-25 02:45:00,2023,5,25,2,49,0,-269.4,161.4,430.8,64.21,38.3,81.05,43.33
2023-05-25 02:50:00,2023,5,25,2,54,0,-263.7,155.9,419.6,64.21,38.3,81.05,43.33
2023-05-25 02:55:00,2023,5,25,2,59,0,-231.3,152.8,384.1,64.21,38.3,81.05,43.33
2023-05-25 03:00:00,2023,5,25,3,4,0,-224.2,151.0,375.2,70.54,22.22,81.05,43.33
2023-05-25 03:05:00,2023,5,25,3,9,0,-250.4,159.1,409.5,64.21,38.3,81.05,43.33
2023-05-25 03:10:00,2023,5,25,3,14,0,-220.7,154.8,375.5,64.21,38.3,81.05,43.33
2023-05-25 03:15:00,2023,5,25,3,19,0,-210.7,145.5,356.2,64.21,38.3,81.05,43.33
2023-05-25 03:20:00,2023,5,25,3,24,0,-200.8,135.2,336.0,65.6,22.83,81.05,43.33
2023-05-25 03:25:00,2023,5,25,3,29,0,-212.4,131.6,344.0,70.93,51.3,81.05,43.33
2023-05-25 03:30:00,2023,5,25,3,34,0,-297.3,139.8,437.1,70.93,51.3,81.05,43.33
2023-05-25 03:35:00,2023,5,25,3,39,0,-353.1,138.7,491.8,70.93,51.3,81.05,43.33
2023-05-25 03:40:00,2023,5,25,3,44,0,-340.7,121.2,461.9,70.93,51.3,81.05,43.33
2023-05-25 03:45:00,2023,5,25,3,49,0,-334.0,113.4,447.4,70.93,51.3,81.05,43.33
2023-05-25 03:50:00,2023,5,25,3,54,0,-337.6,111.4,449.0,70.93,51.3,81.05,43.33
2023-05-25 03:55:00,2023,5,25,3,59,0,-344.4,121.0,465.4,70.93,51.3,81.05,43.33
2023-05-25 04:00:00,2023,5,25,4,4,0,-366.4,109.2,475.6,70.93,51.3,81.05,43.33
2023-05-25 04:05:00,2023,5,25,4,9,0,-392.8,121.2,514.0,70.93,51.3,81.05,43.33
2023-05-25 04:10:00,2023,5,25,4,14,0,-327.2,132.8,460.0,70.93,51.3,81.05,43.33
2023-05-25 04:15:00,2023,5,25,4,19,0,-328.4,125.7,454.1,70.93,51.3,81.05,43.33
2023-05-25 04:20:00,2023,5,25,4,24,0,-295.5,108.9,404.4,70.93,51.3,81.05,43.33
2023-05-25 04:25:00,2023,5,25,4,29,0,-274.0,88.6,362.6,70.93,51.3,81.05,43.33
2023-05-25 04:30:00,2023,5,25,4,34,0,-231.1,76.0,307.1,70.93,51.3,81.05,43.33
2023-05-25 04:35:00,2023,5,25,4,39,0,-197.2,63.2,260.4,70.51,38.03,81.05,43.33
