date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-10-21 00:00:00,2022,10,21,0,4,0,-93.6,31.1,124.7,70.93,51.3,65.6,22.83
2022-10-21 00:05:00,2022,10,21,0,9,0,-81.0,21.5,102.5,70.93,51.3,65.6,22.83
2022-10-21 00:10:00,2022,10,21,0,14,0,-50.3,25.0,75.3,70.93,51.3,65.6,22.83
2022-10-21 00:15:00,2022,10,21,0,19,0,-57.8,41.7,99.5,74.5,19.2,65.6,22.83
2022-10-21 00:20:00,2022,10,21,0,24,0,-42.2,46.1,88.3,74.5,19.2,65.6,22.83
2022-10-21 00:25:00,2022,10,21,0,29,0,-42.4,27.1,69.5,74.5,19.2,65.6,22.83
2022-10-21 00:30:00,2022,10,21,0,34,0,-41.7,24.3,66.0,74.5,19.2,65.6,22.83
2022-10-21 00:35:00,2022,10,21,0,39,0,-41.8,43.9,85.7,74.5,19.2,65.6,22.83
2022-10-21 00:40:00,2022,10,21,0,44,0,-41.3,48.7,90.0,74.5,19.2,65.6,22.83
2022-10-21 00:45:00,2022,10,21,0,49,0,-27.1,55.9,83.0,74.5,19.2,65.6,22.83
2022-10-21 00:50:00,2022,10,21,0,54,0,-38.8,52.8,91.6,74.5,19.2,65.6,22.83
2022-10-21 00:55:00,2022,10,21,0,59,0,-51.9,36.9,88.8,76.51,25.01,65.6,22.83
2022-10-21 01:00:00,2022,10,21,1,4,0,-29.8,45.6,75.4,71.09,25.79,65.6,22.83
2022-10-21 01:05:00,2022,10,21,1,9,0,-22.9,44.1,67.0,71.09,25.79,65.6,22.83
2022-10-21 01:10:00,2022,10,21,1,14,0,-45.8,36.4,82.2,74.5,19.2,65.6,22.83
2022-10-21 01:15:00,2022,10,21,1,19,0,-35.2,28.0,63.2,74.5,19.2,65.6,22.83
2022-10-21 01:20:00,2022,10,21,1,24,0,-33.6,26.7,60.3,74.5,19.2,65.6,22.83
2022-10-21 01:25:00,2022,10,21,1,29,0,-40.9,28.4,69.3,74.5,19.2,65.6,22.83
2022-10-21 01:30:00,2022,10,21,1,34,0,-43.0,19.6,62.6,74.5,19.2,65.6,22.83
2022-10-21 01:35:00,2022,10,21,1,39,0,-33.4,28.8,62.2,74.5,19.2,65.6,22.83
2022-10-21 01:40:00,2022,10,21,1,44,0,-38.6,27.2,65.8,74.5,19.2,65.6,22.83
