date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-05-03 00:00:00,2022,5,3,0,4,0,-5.3,27.0,32.3,65.6,22.83,64.61,18.75
2022-05-03 00:05:00,2022,5,3,0,9,0,-21.2,29.6,50.8,65.6,22.83,78.92,11.95
2022-05-03 00:10:00,2022,5,3,0,14,0,-14.6,32.4,47.0,65.6,22.83,64.61,18.75
2022-05-03 00:15:00,2022,5,3,0,19,0,-15.9,30.3,46.2,65.6,22.83,64.61,18.75
2022-05-03 00:20:00,2022,5,3,0,24,0,-14.0,33.4,47.4,65.6,22.83,78.92,11.95
2022-05-03 00:25:00,2022,5,3,0,29,0,-37.5,38.5,76.0,65.6,22.83,78.92,11.95
2022-05-03 00:30:00,2022,5,3,0,34,0,-41.2,32.7,73.9,65.6,22.83,78.92,11.95
2022-05-03 00:35:00,2022,5,3,0,39,0,-85.7,32.9,118.6,65.6,22.83,78.92,11.95
2022-05-03 00:40:00,2022,5,3,0,44,0,-113.0,28.8,141.8,65.6,22.83,78.92,11.95
2022-05-03 00:45:00,2022,5,3,0,49,0,-106.2,24.0,130.2,65.6,22.83,58.26,26.46
2022-05-03 00:50:00,2022,5,3,0,54,0,-161.3,23.2,184.5,65.6,22.83,58.26,26.46
2022-05-03 00:55:00,2022,5,3,0,59,0,-172.0,23.3,195.3,65.6,22.83,58.26,26.46
2022-05-03 01:00:00,2022,5,3,1,4,0,-164.2,23.0,187.2,65.6,22.83,58.26,26.46
2022-05-03 01:05:00,2022,5,3,1,9,0,-133.5,23.4,156.9,65.6,22.83,58.26,26.46
2022-05-03 01:10:00,2022,5,3,1,14,0,-104.7,23.8,128.5,65.6,22.83,58.26,26.46
2022-05-03 01:15:00,2022,5,3,1,19,0,-88.8,24.2,113.0,65.6,22.83,58.26,26.46
2022-05-03 01:20:00,2022,5,3,1,24,0,-82.3,24.2,106.5,65.6,22.83,58.26,26.46
2022-05-03 01:25:00,2022,5,3,1,29,0,-81.9,25.5,107.4,70.54,22.22,78.92,11.95
2022-05-03 01:30:00,2022,5,3,1,34,0,-96.5,27.5,124.0,70.54,22.22,78.92,11.95
2022-05-03 01:35:00,2022,5,3,1,39,0,-151.7,26.5,178.2,65.6,22.83,78.92,11.95
2022-05-03 01:40:00,2022,5,3,1,44,0,-232.6,22.1,254.7,65.6,22.83,78.92,11.95
2022-05-03 01:45:00,2022,5,3,1,49,0,-238.2,21.9,260.1,65.6,22.83,78.92,11.95
2022-05-03 01:50:00,2022,5,3,1,54,0,-236.4,20.8,257.2,65.6,22.83,78.92,11.95
2022-05-03 01:55:00,2022,5,3,1,59,0,-235.0,28.0,263.0,65.6,22.83,78.92,11.95
2022-05-03 02:00:00,2022,5,3,2,4,0,-219.5,38.0,257.5,65.6,22.83,78.92,11.95
2022-05-03 02:05:00,2022,5,3,2,9,0,-201.1,42.6,243.7,65.6,22.83,78.92,11.95
2022-05-03 02:10:00,2022,5,3,2,14,0,-210.2,36.1,246.3,65.6,22.83,78.92,11.95
2022-05-03 02:15:00,2022,5,3,2,19,0,-205.2,30.4,235.6,65.6,22.83,78.92,11.95
2022-05-03 02:20:00,2022,5,3,2,24,0,-194.7,29.1,223.8,65.6,22.83,78.92,11.95
2022-05-03 02:25:00,2022,5,3,2,29,0,-190.8,33.3,224.1,65.6,22.83,78.92,11.95
2022-05-03 02:30:00,2022,5,3,2,34,0,-203.5,36.6,240.1,65.6,22.83,78.92,11.95
2022-05-03 02:35:00,2022,5,3,2,39,0,-193.4,43.1,236.5,65.6,22.83,78.92,11.95
2022-05-03 02:40:00,2022,5,3,2,44,0,-246.1,47.1,293.2,65.6,22.83,78.92,11.95
2022-05-03 02:45:00,2022,5,3,2,49,0,-249.8,44.1,293.9,65.6,22.83,78.92,11.95
2022-05-03 02:50:00,2022,5,3,2,54,0,-254.8,35.9,290.7,65.6,22.83,78.92,11.95
2022-05-03 02:55:00,2022,5,3,2,59,0,-258.4,41.4,299.8,65.6,22.83,78.92,11.95
2022-05-03 03:00:00,2022,5,3,3,4,0,-253.4,50.8,304.2,65.6,22.83,78.92,11.95
2022-05-03 03:05:00,2022,5,3,3,9,0,-239.7,51.5,291.2,65.6,22.83,78.92,11.95
2022-05-03 03:10:00,2022,5,3,3,14,0,-210.0,53.9,263.9,65.6,22.83,78.92,11.95
2022-05-03 03:15:00,2022,5,3,3,19,0,-201.4,53.3,254.7,65.6,22.83,78.92,11.95
2022-05-03 03:20:00,2022,5,3,3,24,0,-202.1,61.8,263.9,65.6,22.83,78.92,11.95
2022-05-03 03:25:00,2022,5,3,3,29,0,-231.6,65.5,297.1,70.93,51.3,78.92,11.95
2022-05-03 03:30:00,2022,5,3,3,34,0,-273.3,65.1,338.4,65.6,22.83,78.92,11.95
2022-05-03 03:35:00,2022,5,3,3,39,0,-278.7,61.3,340.0,65.6,22.83,78.92,11.95
2022-05-03 03:40:00,2022,5,3,3,44,0,-247.2,48.0,295.2,65.6,22.83,78.92,11.95
2022-05-03 03:45:00,2022,5,3,3,49,0,-222.6,45.3,267.9,65.6,22.83,78.92,11.95
2022-05-03 03:50:00,2022,5,3,3,54,0,-222.8,36.9,259.7,70.93,51.3,78.92,11.95
2022-05-03 03:55:00,2022,5,3,3,59,0,-168.8,35.4,204.2,65.6,22.83,78.92,11.95
2022-05-03 04:00:00,2022,5,3,4,4,0,-150.2,29.3,179.5,65.6,22.83,78.92,11.95
2022-05-03 04:05:00,2022,5,3,4,9,0,-141.2,25.8,167.0,70.93,51.3,56.17,24.86
2022-05-03 04:10:00,2022,5,3,4,14,0,-122.5,39.6,162.1,65.6,22.83,78.92,11.95
2022-05-03 04:15:00,2022,5,3,4,19,0,-128.7,51.3,180.0,65.6,22.83,78.92,11.95
2022-05-03 04:20:00,2022,5,3,4,24,0,-129.2,37.9,167.1,65.6,22.83,78.92,11.95
2022-05-03 04:25:00,2022,5,3,4,29,0,-139.1,28.5,167.6,65.6,22.83,78.92,11.95
2022-05-03 04:30:00,2022,5,3,4,34,0,-140.4,25.9,166.3,70.93,51.3,56.17,24.86
2022-05-03 04:35:00,2022,5,3,4,39,0,-152.3,25.4,177.7,70.93,51.3,56.17,24.86
2022-05-03 04:40:00,2022,5,3,4,44,0,-145.5,34.6,180.1,70.93,51.3,78.92,11.95
2022-05-03 04:45:00,2022,5,3,4,49,0,-129.7,24.7,154.4,70.93,51.3,56.17,24.86
2022-05-03 04:50:00,2022,5,3,4,54,0,-98.3,26.6,124.9,70.93,51.3,56.17,24.86
2022-05-03 04:55:00,2022,5,3,4,59,0,-88.8,26.4,115.2,77.0,15.6,64.61,18.75
2022-05-03 05:00:00,2022,5,3,5,4,0,-81.4,27.3,108.7,65.6,22.83,64.61,18.75
2022-05-03 05:05:00,2022,5,3,5,9,0,-82.6,25.8,108.4,65.6,22.83,64.61,18.75
2022-05-03 05:10:00,2022,5,3,5,14,0,-69.2,29.1,98.3,78.2,15.82,64.61,18.75
2022-05-03 05:15:00,2022,5,3,5,19,0,-74.9,28.2,103.1,78.2,15.82,64.61,18.75
2022-05-03 05:20:00,2022,5,3,5,24,0,-67.1,25.5,92.6,78.2,15.82,64.61,18.75
2022-05-03 05:25:00,2022,5,3,5,29,0,-84.4,23.4,107.8,78.2,15.82,64.61,18.75
2022-05-03 05:30:00,2022,5,3,5,34,0,-91.6,24.0,115.6,78.2,15.82,64.61,18.75
2022-05-03 05:35:00,2022,5,3,5,39,0,-88.0,24.1,112.1,77.0,15.6,64.61,18.75
2022-05-03 05:40:00,2022,5,3,5,44,0,-87.5,24.3,111.8,77.0,15.6,64.61,18.75
2022-05-03 05:45:00,2022,5,3,5,49,0,-86.3,22.4,108.7,78.2,15.82,60.18,19.99
2022-05-03 05:50:00,2022,5,3,5,54,0,-85.2,22.0,107.2,78.2,15.82,64.61,18.75
2022-05-03 05:55:00,2022,5,3,5,59,0,-81.3,20.6,101.9,77.0,15.6,64.61,18.75
2022-05-03 06:00:00,2022,5,3,6,4,0,-76.4,21.7,98.1,77.0,15.6,64.61,18.75
2022-05-03 06:05:00,2022,5,3,6,9,0,-61.7,21.4,83.1,78.2,15.82,64.61,18.75
2022-05-03 06:10:00,2022,5,3,6,14,0,-54.6,23.1,77.7,65.6,22.83,64.61,18.75
2022-05-03 06:15:00,2022,5,3,6,19,0,-70.1,19.8,89.9,65.6,22.83,64.61,18.75
2022-05-03 06:20:00,2022,5,3,6,24,0,-56.3,18.5,74.8,65.6,22.83,64.61,18.75
2022-05-03 06:25:00,2022,5,3,6,29,0,-52.2,15.2,67.4,65.6,22.83,64.61,18.75
2022-05-03 06:30:00,2022,5,3,6,34,0,-49.3,15.5,64.8,65.6,22.83,64.61,18.75
2022-05-03 06:35:00,2022,5,3,6,39,0,-50.0,17.6,67.6,65.6,22.83,64.61,18.75
2022-05-03 06:40:00,2022,5,3,6,44,0,-56.5,12.9,69.4,65.6,22.83,60.18,19.99
2022-05-03 06:45:00,2022,5,3,6,49,0,-49.8,13.1,62.9,65.6,22.83,65.9,26.41
