date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-01-01 00:00:00,2022,1,1,0,4,0,-17.8,18.3,36.1,71.09,25.79,65.6,22.83
2022-01-01 00:05:00,2022,1,1,0,9,0,-25.6,15.0,40.6,71.09,25.79,65.6,22.83
2022-01-01 00:10:00,2022,1,1,0,14,0,-28.5,21.9,50.4,71.09,25.79,65.6,22.83
2022-01-01 00:15:00,2022,1,1,0,19,0,-27.5,28.5,56.0,71.09,25.79,65.6,22.83
2022-01-01 00:20:00,2022,1,1,0,24,0,-34.4,28.5,62.9,70.54,22.22,65.6,22.83
2022-01-01 00:25:00,2022,1,1,0,29,0,-33.8,25.1,58.9,70.54,22.22,65.6,22.83
2022-01-01 00:30:00,2022,1,1,0,34,0,-47.6,23.9,71.5,70.54,22.22,65.6,22.83
2022-01-01 00:35:00,2022,1,1,0,39,0,-89.7,13.4,103.1,70.93,51.3,54.61,18.82
2022-01-01 00:40:00,2022,1,1,0,44,0,-195.1,14.8,209.9,70.93,51.3,54.61,18.82
2022-01-01 00:45:00,2022,1,1,0,49,0,-183.2,20.6,203.8,71.09,25.79,78.92,11.95
2022-01-01 00:50:00,2022,1,1,0,54,0,-174.3,25.2,199.5,71.09,25.79,78.92,11.95
2022-01-01 00:55:00,2022,1,1,0,59,0,-157.5,19.7,177.2,71.09,25.79,78.92,11.95
2022-01-01 01:00:00,2022,1,1,1,4,0,-133.7,19.3,153.0,71.09,25.79,78.92,11.95
2022-01-01 01:05:00,2022,1,1,1,9,0,-183.7,16.2,199.9,70.93,51.3,78.92,11.95
2022-01-01 01:10:00,2022,1,1,1,14,0,-185.3,12.8,198.1,70.93,51.3,78.92,11.95
2022-01-01 01:15:00,2022,1,1,1,19,0,-254.7,11.6,266.3,70.93,51.3,54.61,18.82
2022-01-01 01:20:00,2022,1,1,1,24,0,-247.2,16.4,263.6,70.93,51.3,78.92,11.95
2022-01-01 01:25:00,2022,1,1,1,29,0,-246.4,18.4,264.8,70.93,51.3,78.92,11.95
2022-01-01 01:30:00,2022,1,1,1,34,0,-195.9,21.9,217.8,70.93,51.3,78.92,11.95
2022-01-01 01:35:00,2022,1,1,1,39,0,-153.7,27.8,181.5,74.5,19.2,78.92,11.95
2022-01-01 01:40:00,2022,1,1,1,44,0,-186.1,24.8,210.9,74.5,19.2,78.92,11.95
2022-01-01 01:45:00,2022,1,1,1,49,0,-192.3,13.4,205.7,74.5,19.2,78.92,11.95
2022-01-01 01:50:00,2022,1,1,1,54,0,-194.3,10.8,205.1,74.5,19.2,51.45,23.13
2022-01-01 01:55:00,2022,1,1,1,59,0,-161.9,14.7,176.6,74.5,19.2,65.6,22.83
2022-01-01 02:00:00,2022,1,1,2,4,0,-152.3,27.3,179.6,74.5,19.2,65.6,22.83
2022-01-01 02:05:00,2022,1,1,2,9,0,-101.2,43.0,144.2,77.0,15.6,65.6,22.83
2022-01-01 02:10:00,2022,1,1,2,14,0,-95.9,46.1,142.0,76.51,25.01,65.6,22.83
2022-01-01 02:15:00,2022,1,1,2,19,0,-115.1,30.6,145.7,76.51,25.01,65.6,22.83
2022-01-01 02:20:00,2022,1,1,2,24,0,-157.9,11.8,169.7,74.5,19.2,54.61,18.82
2022-01-01 02:25:00,2022,1,1,2,29,0,-126.4,23.0,149.4,74.5,19.2,65.6,22.83
2022-01-01 02:30:00,2022,1,1,2,34,0,-92.3,26.3,118.6,74.5,19.2,65.6,22.83
2022-01-01 02:35:00,2022,1,1,2,39,0,-115.4,18.4,133.8,74.5,19.2,65.6,22.83
2022-01-01 02:40:00,2022,1,1,2,44,0,-74.7,10.7,85.4,74.5,19.2,65.6,22.83
2022-01-01 02:45:00,2022,1,1,2,49,0,-96.2,8.2,104.4,74.5,19.2,51.45,23.13
2022-01-01 02:50:00,2022,1,1,2,54,0,-91.8,10.2,102.0,74.5,19.2,51.45,23.13
2022-01-01 02:55:00,2022,1,1,2,59,0,-77.9,9.8,87.7,74.5,19.2,51.45,23.13
2022-01-01 03:00:00,2022,1,1,3,4,0,-78.2,9.7,87.9,71.09,25.79,78.92,11.95
2022-01-01 03:05:00,2022,1,1,3,9,0,-97.6,11.3,108.9,71.09,25.79,78.92,11.95
2022-01-01 03:10:00,2022,1,1,3,14,0,-112.3,20.0,132.3,71.09,25.79,78.92,11.95
2022-01-01 03:15:00,2022,1,1,3,19,0,-125.2,14.7,139.9,71.09,25.79,78.92,11.95
2022-01-01 03:20:00,2022,1,1,3,24,0,-148.3,22.8,171.1,65.6,22.83,78.92,11.95
2022-01-01 03:25:00,2022,1,1,3,29,0,-146.3,25.0,171.3,70.54,22.22,78.92,11.95
2022-01-01 03:30:00,2022,1,1,3,34,0,-258.6,17.5,276.1,65.6,22.83,78.92,11.95
