date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-03-07 00:00:00,2022,3,7,0,4,0,-289.8,37.6,327.4,71.09,25.79,78.92,11.95
2022-03-07 00:05:00,2022,3,7,0,9,0,-272.0,33.1,305.1,70.54,22.22,78.92,11.95
2022-03-07 00:10:00,2022,3,7,0,14,0,-262.6,33.8,296.4,70.54,22.22,78.92,11.95
2022-03-07 00:15:00,2022,3,7,0,19,0,-265.2,34.5,299.7,70.54,22.22,78.92,11.95
2022-03-07 00:20:00,2022,3,7,0,24,0,-269.2,36.1,305.3,71.09,25.79,78.92,11.95
2022-03-07 00:25:00,2022,3,7,0,29,0,-256.9,34.8,291.7,71.09,25.79,78.92,11.95
2022-03-07 00:30:00,2022,3,7,0,34,0,-306.6,33.8,340.4,71.09,25.79,78.92,11.95
2022-03-07 00:35:00,2022,3,7,0,39,0,-300.0,36.7,336.7,70.54,22.22,78.92,11.95
2022-03-07 00:40:00,2022,3,7,0,44,0,-279.7,34.5,314.2,70.54,22.22,78.92,11.95
2022-03-07 00:45:00,2022,3,7,0,49,0,-257.7,33.1,290.8,69.66,18.94,78.92,11.95
2022-03-07 00:50:00,2022,3,7,0,54,0,-299.4,29.8,329.2,69.66,18.94,78.92,11.95
2022-03-07 00:55:00,2022,3,7,0,59,0,-393.2,29.8,423.0,70.93,51.3,78.92,11.95
2022-03-07 01:00:00,2022,3,7,1,4,0,-247.6,24.7,272.3,70.93,51.3,78.92,11.95
2022-03-07 01:05:00,2022,3,7,1,9,0,-255.9,28.6,284.5,71.09,25.79,78.92,11.95
2022-03-07 01:10:00,2022,3,7,1,14,0,-254.4,26.4,280.8,74.5,19.2,78.92,11.95
2022-03-07 01:15:00,2022,3,7,1,19,0,-263.1,27.3,290.4,74.5,19.2,60.5,24.65
2022-03-07 01:20:00,2022,3,7,1,24,0,-276.7,29.9,306.6,74.5,19.2,60.5,24.65
2022-03-07 01:25:00,2022,3,7,1,29,0,-261.1,29.2,290.3,74.5,19.2,60.5,24.65
2022-03-07 01:30:00,2022,3,7,1,34,0,-271.9,26.5,298.4,70.93,51.3,57.69,18.57
2022-03-07 01:35:00,2022,3,7,1,39,0,-256.1,24.6,280.7,71.09,25.79,57.69,18.57
2022-03-07 01:40:00,2022,3,7,1,44,0,-270.7,23.1,293.8,74.5,19.2,57.69,18.57
2022-03-07 01:45:00,2022,3,7,1,49,0,-274.2,20.7,294.9,71.09,25.79,58.26,26.46
2022-03-07 01:50:00,2022,3,7,1,54,0,-294.9,16.4,311.3,71.09,25.79,58.26,26.46
2022-03-07 01:55:00,2022,3,7,1,59,0,-304.9,14.0,318.9,71.09,25.79,58.26,26.46
2022-03-07 02:00:00,2022,3,7,2,4,0,-283.3,11.2,294.5,71.09,25.79,58.26,26.46
2022-03-07 02:05:00,2022,3,7,2,9,0,-288.6,10.8,299.4,70.54,22.22,78.92,11.95
2022-03-07 02:10:00,2022,3,7,2,14,0,-218.2,12.4,230.6,70.54,22.22,78.92,11.95
2022-03-07 02:15:00,2022,3,7,2,19,0,-204.6,18.6,223.2,70.54,22.22,78.92,11.95
2022-03-07 02:20:00,2022,3,7,2,24,0,-193.8,20.6,214.4,69.3,16.03,78.92,11.95
2022-03-07 02:25:00,2022,3,7,2,29,0,-136.4,29.5,165.9,71.09,25.79,78.92,11.95
2022-03-07 02:30:00,2022,3,7,2,34,0,-183.8,30.9,214.7,69.3,16.03,78.92,11.95
2022-03-07 02:35:00,2022,3,7,2,39,0,-168.3,36.0,204.3,71.09,25.79,78.92,11.95
2022-03-07 02:40:00,2022,3,7,2,44,0,-146.5,42.0,188.5,71.09,25.79,78.92,11.95
2022-03-07 02:45:00,2022,3,7,2,49,0,-136.4,43.3,179.7,71.09,25.79,78.92,11.95
2022-03-07 02:50:00,2022,3,7,2,54,0,-113.6,42.9,156.5,69.3,16.03,78.92,11.95
2022-03-07 02:55:00,2022,3,7,2,59,0,-149.4,40.5,189.9,70.93,51.3,78.92,11.95
2022-03-07 03:00:00,2022,3,7,3,4,0,-165.7,36.6,202.3,70.93,51.3,78.92,11.95
2022-03-07 03:05:00,2022,3,7,3,9,0,-164.1,24.9,189.0,70.93,51.3,78.92,11.95
2022-03-07 03:10:00,2022,3,7,3,14,0,-149.7,24.7,174.4,70.93,51.3,78.92,11.95
2022-03-07 03:15:00,2022,3,7,3,19,0,-155.1,19.7,174.8,70.93,51.3,78.92,11.95
2022-03-07 03:20:00,2022,3,7,3,24,0,-133.4,20.8,154.2,70.93,51.3,78.92,11.95
2022-03-07 03:25:00,2022,3,7,3,29,0,-144.4,17.2,161.6,65.6,22.83,78.92,11.95
2022-03-07 03:30:00,2022,3,7,3,34,0,-96.8,27.1,123.9,65.6,22.83,78.92,11.95
2022-03-07 03:35:00,2022,3,7,3,39,0,-124.1,40.6,164.7,65.6,22.83,78.92,11.95
2022-03-07 03:40:00,2022,3,7,3,44,0,-148.6,32.6,181.2,70.93,51.3,78.92,11.95
2022-03-07 03:45:00,2022,3,7,3,49,0,-217.4,29.6,247.0,70.93,51.3,78.92,11.95
2022-03-07 03:50:00,2022,3,7,3,54,0,-151.5,17.3,168.8,65.6,22.83,60.5,24.65
2022-03-07 03:55:00,2022,3,7,3,59,0,-139.3,15.3,154.6,65.6,22.83,58.26,26.46
2022-03-07 04:00:00,2022,3,7,4,4,0,-143.7,15.7,159.4,76.51,25.01,60.5,24.65
2022-03-07 04:05:00,2022,3,7,4,9,0,-109.2,13.1,122.3,65.6,22.83,58.26,26.46
2022-03-07 04:10:00,2022,3,7,4,14,0,-114.4,11.3,125.7,74.5,19.2,58.26,26.46
2022-03-07 04:15:00,2022,3,7,4,19,0,-139.5,11.1,150.6,76.51,25.01,58.26,26.46
2022-03-07 04:20:00,2022,3,7,4,24,0,-122.7,10.1,132.8,76.51,25.01,58.26,26.46
2022-03-07 04:25:00,2022,3,7,4,29,0,-101.6,9.5,111.1,76.51,25.01,58.26,26.46
2022-03-07 04:30:00,2022,3,7,4,34,0,-123.9,7.0,130.9,65.6,22.83,58.26,26.46
2022-03-07 04:35:00,2022,3,7,4,39,0,-127.3,5.2,132.5,65.6,22.83,58.26,26.46
2022-03-07 04:40:00,2022,3,7,4,44,0,-132.9,6.2,139.1,65.6,22.83,58.26,26.46
2022-03-07 04:45:00,2022,3,7,4,49,0,-124.6,6.3,130.9,65.6,22.83,58.26,26.46
2022-03-07 04:50:00,2022,3,7,4,54,0,-112.0,7.1,119.1,65.6,22.83,58.26,26.46
2022-03-07 04:55:00,2022,3,7,4,59,0,-98.7,6.2,104.9,65.6,22.83,78.92,11.95
2022-03-07 05:00:00,2022,3,7,5,4,0,-91.6,16.8,108.4,65.6,22.83,78.92,11.95
2022-03-07 05:05:00,2022,3,7,5,9,0,-100.3,19.6,119.9,65.6,22.83,78.92,11.95
2022-03-07 05:10:00,2022,3,7,5,14,0,-91.7,12.2,103.9,65.6,22.83,78.92,11.95
2022-03-07 05:15:00,2022,3,7,5,19,0,-88.6,10.4,99.0,65.6,22.83,58.26,26.46
2022-03-07 05:20:00,2022,3,7,5,24,0,-89.3,13.8,103.1,65.6,22.83,78.92,11.95
2022-03-07 05:25:00,2022,3,7,5,29,0,-88.1,10.9,99.0,65.6,22.83,58.26,26.46
2022-03-07 05:30:00,2022,3,7,5,34,0,-99.2,9.7,108.9,65.6,22.83,58.26,26.46
2022-03-07 05:35:00,2022,3,7,5,39,0,-101.9,15.4,117.3,65.6,22.83,78.92,11.95
2022-03-07 05:40:00,2022,3,7,5,44,0,-107.6,9.4,117.0,65.6,22.83,78.92,11.95
2022-03-07 05:45:00,2022,3,7,5,49,0,-127.0,33.4,160.4,76.51,25.01,78.92,11.95
2022-03-07 05:50:00,2022,3,7,5,54,0,-125.5,21.4,146.9,65.6,22.83,78.92,11.95
2022-03-07 05:55:00,2022,3,7,5,59,0,-136.4,13.5,149.9,65.6,22.83,78.92,11.95
2022-03-07 06:00:00,2022,3,7,6,4,0,-126.1,11.2,137.3,65.6,22.83,57.69,18.57
2022-03-07 06:05:00,2022,3,7,6,9,0,-117.1,10.3,127.4,65.6,22.83,57.69,18.57
2022-03-07 06:10:00,2022,3,7,6,14,0,-112.6,12.7,125.3,76.51,25.01,64.61,18.75
2022-03-07 06:15:00,2022,3,7,6,19,0,-81.2,11.5,92.7,77.0,15.6,57.69,18.57
2022-03-07 06:20:00,2022,3,7,6,24,0,-40.2,8.4,48.6,70.93,51.3,57.69,18.57
2022-03-07 06:25:00,2022,3,7,6,29,0,-75.2,11.6,86.8,76.51,25.01,64.61,18.75
2022-03-07 06:30:00,2022,3,7,6,34,0,-68.2,16.5,84.7,76.51,25.01,69.02,20.79
2022-03-07 06:35:00,2022,3,7,6,39,0,-57.2,17.7,74.9,78.2,15.82,69.76,27.01
2022-03-07 06:40:00,2022,3,7,6,44,0,-65.9,23.8,89.7,76.51,25.01,69.02,20.79
2022-03-07 06:45:00,2022,3,7,6,49,0,-48.0,11.8,59.8,78.2,15.82,67.52,12.09
2022-03-07 06:50:00,2022,3,7,6,54,0,-17.9,9.4,27.3,78.92,11.95,57.69,18.57
2022-03-07 06:55:00,2022,3,7,6,59,0,-19.8,14.8,34.6,71.09,25.79,78.2,15.82
2022-03-07 07:00:00,2022,3,7,7,4,0,-123.9,45.3,169.2,76.51,25.01,71.09,25.79
2022-03-07 07:05:00,2022,3,7,7,9,0,-81.1,23.6,104.7,78.2,15.82,69.76,27.01
2022-03-07 07:10:00,2022,3,7,7,14,0,-35.4,21.6,57.0,76.51,25.01,69.66,18.94
2022-03-07 07:15:00,2022,3,7,7,19,0,-47.6,15.7,63.3,78.2,15.82,69.46,23.7
2022-03-07 07:20:00,2022,3,7,7,24,0,-39.8,17.8,57.6,78.2,15.82,69.46,23.7
2022-03-07 07:25:00,2022,3,7,7,29,0,-31.4,8.8,40.2,76.51,25.01,53.74,9.07
2022-03-07 07:30:00,2022,3,7,7,34,0,-32.6,15.3,47.9,77.0,15.6,70.93,51.3
2022-03-07 07:35:00,2022,3,7,7,39,0,-36.5,11.6,48.1,76.51,25.01,65.6,22.83
2022-03-07 07:40:00,2022,3,7,7,44,0,-20.9,11.7,32.6,76.51,25.01,69.46,23.7
2022-03-07 07:45:00,2022,3,7,7,49,0,-23.8,20.1,43.9,76.51,25.01,70.93,51.3
2022-03-07 07:50:00,2022,3,7,7,54,0,-26.3,14.2,40.5,76.51,25.01,70.93,51.3
2022-03-07 07:55:00,2022,3,7,7,59,0,-28.6,15.3,43.9,78.2,15.82,70.93,51.3
2022-03-07 08:00:00,2022,3,7,8,4,0,-22.1,13.1,35.2,76.51,25.01,70.93,51.3
2022-03-07 08:05:00,2022,3,7,8,9,0,-36.0,11.6,47.6,78.2,15.82,71.09,25.79
2022-03-07 08:10:00,2022,3,7,8,14,0,-18.7,13.8,32.5,78.2,15.82,71.09,25.79
2022-03-07 08:15:00,2022,3,7,8,19,0,-36.0,9.4,45.4,77.0,15.6,69.66,18.94
2022-03-07 08:20:00,2022,3,7,8,24,0,-20.4,8.1,28.5,78.92,11.95,65.6,22.83
2022-03-07 08:25:00,2022,3,7,8,29,0,-28.3,5.7,34.0,76.51,25.01,59.21,5.25
2022-03-07 08:30:00,2022,3,7,8,34,0,-38.8,6.5,45.3,78.2,15.82,59.21,5.25
2022-03-07 08:35:00,2022,3,7,8,39,0,-17.7,10.7,28.4,74.5,19.2,78.2,15.82
2022-03-07 08:40:00,2022,3,7,8,44,0,-37.0,4.3,41.3,76.51,25.01,69.76,27.01
2022-03-07 08:45:00,2022,3,7,8,49,0,-30.4,5.1,35.5,78.2,15.82,59.21,5.25
2022-03-07 08:50:00,2022,3,7,8,54,0,-22.8,8.5,31.3,78.92,11.95,74.5,19.2
2022-03-07 08:55:00,2022,3,7,8,59,0,-18.6,5.6,24.2,78.92,11.95,69.66,18.94
2022-03-07 09:00:00,2022,3,7,9,4,0,-20.8,5.0,25.8,78.92,11.95,61.54,53.21
2022-03-07 09:05:00,2022,3,7,9,9,0,-18.4,2.6,21.0,76.51,25.01,61.54,53.21
2022-03-07 09:10:00,2022,3,7,9,14,0,-19.2,2.3,21.5,76.51,25.01,59.21,5.25
2022-03-07 09:15:00,2022,3,7,9,19,0,-18.0,3.7,21.7,76.51,25.01,65.6,22.83
2022-03-07 09:20:00,2022,3,7,9,24,0,-25.9,2.8,28.7,77.0,15.6,70.93,51.3
2022-03-07 09:25:00,2022,3,7,9,29,0,-15.1,0.9,16.0,77.0,15.6,59.21,5.25
2022-03-07 09:30:00,2022,3,7,9,34,0,-10.4,4.8,15.2,71.09,25.79,78.92,11.95
2022-03-07 09:35:00,2022,3,7,9,39,0,-16.8,4.0,20.8,74.5,19.2,78.92,11.95
2022-03-07 09:40:00,2022,3,7,9,44,0,-24.6,-1.0,23.6,74.5,19.2,54.01,23.18
2022-03-07 09:45:00,2022,3,7,9,49,0,-27.0,0.6,27.6,76.51,25.01,54.01,23.18
2022-03-07 09:50:00,2022,3,7,9,54,0,-6.6,17.5,24.1,71.09,25.79,78.2,15.82
2022-03-07 09:55:00,2022,3,7,9,59,0,-5.8,27.4,33.2,71.09,25.79,78.92,11.95
2022-03-07 10:00:00,2022,3,7,10,4,0,-10.8,17.7,28.5,71.09,25.79,78.92,11.95
2022-03-07 10:05:00,2022,3,7,10,9,0,-20.4,20.2,40.6,74.5,19.2,78.92,11.95
2022-03-07 10:10:00,2022,3,7,10,14,0,-18.1,17.6,35.7,70.93,51.3,78.92,11.95
2022-03-07 10:15:00,2022,3,7,10,19,0,-7.2,14.8,22.0,69.46,23.7,78.92,11.95
2022-03-07 10:20:00,2022,3,7,10,24,0,-4.0,27.6,31.6,59.21,5.25,78.2,15.82
