date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-11-22 00:00:00,2022,11,22,0,4,0,-113.0,52.5,165.5,71.09,25.79,65.6,22.83
2022-11-22 00:05:00,2022,11,22,0,9,0,-111.5,37.7,149.2,70.93,51.3,65.6,22.83
2022-11-22 00:10:00,2022,11,22,0,14,0,-76.5,44.1,120.6,70.93,51.3,65.6,22.83
2022-11-22 00:15:00,2022,11,22,0,19,0,-59.7,41.6,101.3,70.93,51.3,65.6,22.83
2022-11-22 00:20:00,2022,11,22,0,24,0,-67.2,70.4,137.6,71.09,25.79,65.6,22.83
2022-11-22 00:25:00,2022,11,22,0,29,0,-46.8,62.8,109.6,71.09,25.79,65.6,22.83
2022-11-22 00:30:00,2022,11,22,0,34,0,-50.5,59.2,109.7,74.5,19.2,65.6,22.83
2022-11-22 00:35:00,2022,11,22,0,39,0,-69.7,59.3,129.0,74.5,19.2,65.6,22.83
2022-11-22 00:40:00,2022,11,22,0,44,0,-48.1,63.9,112.0,70.93,51.3,65.6,22.83
2022-11-22 00:45:00,2022,11,22,0,49,0,-44.6,61.7,106.3,70.51,38.03,65.6,22.83
2022-11-22 00:50:00,2022,11,22,0,54,0,-25.2,55.7,80.9,70.51,38.03,65.6,22.83
2022-11-22 00:55:00,2022,11,22,0,59,0,-22.8,47.6,70.4,74.5,19.2,65.6,22.83
2022-11-22 01:00:00,2022,11,22,1,4,0,-18.7,48.1,66.8,77.0,15.6,65.6,22.83
2022-11-22 01:05:00,2022,11,22,1,9,0,-22.1,45.2,67.3,74.5,19.2,65.6,22.83
2022-11-22 01:10:00,2022,11,22,1,14,0,-22.6,38.9,61.5,77.0,15.6,65.6,22.83
2022-11-22 01:15:00,2022,11,22,1,19,0,-26.5,37.1,63.6,70.51,38.03,65.6,22.83
2022-11-22 01:20:00,2022,11,22,1,24,0,-20.6,22.3,42.9,74.5,19.2,65.6,22.83
2022-11-22 01:25:00,2022,11,22,1,29,0,-24.0,20.1,44.1,77.0,15.6,70.54,22.22
2022-11-22 01:30:00,2022,11,22,1,34,0,-21.7,20.6,42.3,70.51,38.03,65.6,22.83
2022-11-22 01:35:00,2022,11,22,1,39,0,-32.7,27.1,59.8,70.51,38.03,69.3,16.03
2022-11-22 01:40:00,2022,11,22,1,44,0,-16.9,28.6,45.5,77.0,15.6,65.6,22.83
2022-11-22 01:45:00,2022,11,22,1,49,0,-13.4,26.0,39.4,77.0,15.6,65.6,22.83
2022-11-22 01:50:00,2022,11,22,1,54,0,-10.5,17.8,28.3,78.92,11.95,70.51,38.03
2022-11-22 01:55:00,2022,11,22,1,59,0,-32.0,22.6,54.6,65.6,22.83,70.51,38.03
2022-11-22 02:00:00,2022,11,22,2,4,0,-14.1,16.9,31.0,65.6,22.83,70.51,38.03
2022-11-22 02:05:00,2022,11,22,2,9,0,-10.0,50.3,60.3,78.92,11.95,70.93,51.3
2022-11-22 02:10:00,2022,11,22,2,14,0,-32.8,59.0,91.8,65.6,22.83,70.93,51.3
2022-11-22 02:15:00,2022,11,22,2,19,0,-17.3,37.0,54.3,65.6,22.83,70.93,51.3
2022-11-22 02:20:00,2022,11,22,2,24,0,-11.9,29.3,41.2,71.09,25.79,70.51,38.03
2022-11-22 02:25:00,2022,11,22,2,29,0,-19.9,41.4,61.3,74.5,19.2,70.51,38.03
2022-11-22 02:30:00,2022,11,22,2,34,0,-16.2,55.0,71.2,74.5,19.2,70.51,38.03
2022-11-22 02:35:00,2022,11,22,2,39,0,-23.3,31.1,54.4,71.09,25.79,70.51,38.03
2022-11-22 02:40:00,2022,11,22,2,44,0,-29.7,18.9,48.6,71.09,25.79,70.51,38.03
2022-11-22 02:45:00,2022,11,22,2,49,0,-28.8,36.9,65.7,74.5,19.2,70.51,38.03
2022-11-22 02:50:00,2022,11,22,2,54,0,-45.2,18.5,63.7,74.5,19.2,70.51,38.03
2022-11-22 02:55:00,2022,11,22,2,59,0,-42.6,18.6,61.2,74.5,19.2,70.51,38.03
2022-11-22 03:00:00,2022,11,22,3,4,0,-43.6,11.6,55.2,74.5,19.2,70.51,38.03
2022-11-22 03:05:00,2022,11,22,3,9,0,-48.1,10.9,59.0,74.5,19.2,70.51,38.03
2022-11-22 03:10:00,2022,11,22,3,14,0,-30.6,11.9,42.5,74.5,19.2,70.54,22.22
2022-11-22 03:15:00,2022,11,22,3,19,0,-10.6,24.0,34.6,78.2,15.82,70.54,22.22
2022-11-22 03:20:00,2022,11,22,3,24,0,-3.8,20.2,24.0,60.5,24.65,71.09,25.79
2022-11-22 03:25:00,2022,11,22,3,29,0,-7.0,11.1,18.1,74.5,19.2,78.2,15.82
2022-11-22 03:30:00,2022,11,22,3,34,0,-15.4,15.9,31.3,74.5,19.2,78.92,11.95
2022-11-22 03:35:00,2022,11,22,3,39,0,-24.0,17.7,41.7,74.5,19.2,78.92,11.95
2022-11-22 03:40:00,2022,11,22,3,44,0,-25.3,8.7,34.0,74.5,19.2,78.92,11.95
2022-11-22 03:45:00,2022,11,22,3,49,0,-33.9,6.4,40.3,74.5,19.2,78.92,11.95
2022-11-22 03:50:00,2022,11,22,3,54,0,-37.6,8.2,45.8,74.5,19.2,78.92,11.95
2022-11-22 03:55:00,2022,11,22,3,59,0,-37.0,6.1,43.1,74.5,19.2,69.02,20.79
2022-11-22 04:00:00,2022,11,22,4,4,0,-20.4,10.6,31.0,77.0,15.6,70.54,22.22
2022-11-22 04:05:00,2022,11,22,4,9,0,-21.9,7.2,29.1,77.0,15.6,70.54,22.22
2022-11-22 04:10:00,2022,11,22,4,14,0,-23.5,3.8,27.3,74.5,19.2,59.21,5.25
2022-11-22 04:15:00,2022,11,22,4,19,0,-21.8,3.6,25.4,77.0,15.6,69.3,16.03
2022-11-22 04:20:00,2022,11,22,4,24,0,-17.8,10.7,28.5,77.0,15.6,65.6,22.83
2022-11-22 04:25:00,2022,11,22,4,29,0,-12.5,10.0,22.5,77.0,15.6,65.6,22.83
2022-11-22 04:30:00,2022,11,22,4,34,0,-12.3,12.2,24.5,77.0,15.6,65.6,22.83
2022-11-22 04:35:00,2022,11,22,4,39,0,-17.4,12.0,29.4,74.5,19.2,65.6,22.83
2022-11-22 04:40:00,2022,11,22,4,44,0,-20.4,11.8,32.2,77.0,15.6,65.6,22.83
