date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2023-06-02 00:00:00,2023,6,2,0,4,0,-478.1,103.7,581.8,70.54,22.22,81.05,43.33
2023-06-02 00:05:00,2023,6,2,0,9,0,-421.8,106.8,528.6,70.54,22.22,81.05,43.33
2023-06-02 00:10:00,2023,6,2,0,14,0,-432.5,119.4,551.9,71.09,25.79,81.05,43.33
2023-06-02 00:15:00,2023,6,2,0,19,0,-485.6,110.4,596.0,70.54,22.22,81.05,43.33
2023-06-02 00:20:00,2023,6,2,0,24,0,-492.5,108.9,601.4,71.09,25.79,81.05,43.33
2023-06-02 00:25:00,2023,6,2,0,29,0,-462.4,93.1,555.5,70.54,22.22,81.05,43.33
2023-06-02 00:30:00,2023,6,2,0,34,0,-519.2,104.3,623.5,70.54,22.22,81.05,43.33
2023-06-02 00:35:00,2023,6,2,0,39,0,-525.9,99.0,624.9,71.09,25.79,81.05,43.33
2023-06-02 00:40:00,2023,6,2,0,44,0,-492.0,109.2,601.2,71.09,25.79,81.05,43.33
2023-06-02 00:45:00,2023,6,2,0,49,0,-526.1,119.3,645.4,69.3,16.03,81.05,43.33
2023-06-02 00:50:00,2023,6,2,0,54,0,-501.5,112.8,614.3,69.66,18.94,81.05,43.33
2023-06-02 00:55:00,2023,6,2,0,59,0,-422.0,110.3,532.3,69.66,18.94,81.05,43.33
2023-06-02 01:00:00,2023,6,2,1,4,0,-453.9,108.9,562.8,69.3,16.03,81.05,43.33
2023-06-02 01:05:00,2023,6,2,1,9,0,-447.1,113.2,560.3,69.02,20.79,81.05,43.33
2023-06-02 01:10:00,2023,6,2,1,14,0,-411.9,112.0,523.9,70.54,22.22,81.05,43.33
2023-06-02 01:15:00,2023,6,2,1,19,0,-372.3,112.1,484.4,69.66,18.94,81.05,43.33
2023-06-02 01:20:00,2023,6,2,1,24,0,-412.1,109.5,521.6,70.54,22.22,81.05,43.33
2023-06-02 01:25:00,2023,6,2,1,29,0,-411.2,102.7,513.9,71.09,25.79,81.05,43.33
2023-06-02 01:30:00,2023,6,2,1,34,0,-429.8,104.0,533.8,69.3,16.03,81.05,43.33
2023-06-02 01:35:00,2023,6,2,1,39,0,-399.5,90.4,489.9,69.66,18.94,81.05,43.33
2023-06-02 01:40:00,2023,6,2,1,44,0,-373.7,98.9,472.6,69.02,20.79,81.05,43.33
2023-06-02 01:45:00,2023,6,2,1,49,0,-362.9,99.8,462.7,71.09,25.79,81.05,43.33
2023-06-02 01:50:00,2023,6,2,1,54,0,-334.1,113.3,447.4,71.09,25.79,81.05,43.33
2023-06-02 01:55:00,2023,6,2,1,59,0,-375.3,113.0,488.3,69.3,16.03,81.05,43.33
2023-06-02 02:00:00,2023,6,2,2,4,0,-443.4,101.4,544.8,69.66,18.94,81.05,43.33
2023-06-02 02:05:00,2023,6,2,2,9,0,-353.6,99.1,452.7,71.09,25.79,81.05,43.33
2023-06-02 02:10:00,2023,6,2,2,14,0,-319.3,91.8,411.1,70.54,22.22,81.05,43.33
2023-06-02 02:15:00,2023,6,2,2,19,0,-313.7,102.0,415.7,69.66,18.94,81.05,43.33
2023-06-02 02:20:00,2023,6,2,2,24,0,-311.3,102.5,413.8,70.54,22.22,81.05,43.33
2023-06-02 02:25:00,2023,6,2,2,29,0,-292.0,106.2,398.2,69.66,18.94,81.05,43.33
2023-06-02 02:30:00,2023,6,2,2,34,0,-309.8,117.0,426.8,74.5,19.2,81.05,43.33
2023-06-02 02:35:00,2023,6,2,2,39,0,-323.4,103.3,426.7,74.5,19.2,81.05,43.33
2023-06-02 02:40:00,2023,6,2,2,44,0,-305.4,95.0,400.4,74.5,19.2,81.05,43.33
2023-06-02 02:45:00,2023,6,2,2,49,0,-286.7,96.6,383.3,76.51,25.01,81.05,43.33
2023-06-02 02:50:00,2023,6,2,2,54,0,-256.4,91.6,348.0,70.54,22.22,81.05,43.33
2023-06-02 02:55:00,2023,6,2,2,59,0,-232.7,94.6,327.3,74.5,19.2,81.05,43.33
2023-06-02 03:00:00,2023,6,2,3,4,0,-248.6,108.3,356.9,74.5,19.2,81.05,43.33
2023-06-02 03:05:00,2023,6,2,3,9,0,-232.9,110.4,343.3,74.5,19.2,81.05,43.33
2023-06-02 03:10:00,2023,6,2,3,14,0,-233.1,105.3,338.4,74.5,19.2,81.05,43.33
2023-06-02 03:15:00,2023,6,2,3,19,0,-271.7,105.1,376.8,74.5,19.2,81.05,43.33
2023-06-02 03:20:00,2023,6,2,3,24,0,-290.8,102.8,393.6,74.5,19.2,81.05,43.33
2023-06-02 03:25:00,2023,6,2,3,29,0,-263.6,102.6,366.2,74.5,19.2,81.05,43.33
2023-06-02 03:30:00,2023,6,2,3,34,0,-227.9,112.1,340.0,76.51,25.01,81.05,43.33
2023-06-02 03:35:00,2023,6,2,3,39,0,-198.6,125.1,323.7,74.5,19.2,81.05,43.33
2023-06-02 03:40:00,2023,6,2,3,44,0,-217.0,139.4,356.4,74.5,19.2,81.05,43.33
2023-06-02 03:45:00,2023,6,2,3,49,0,-248.5,145.2,393.7,74.5,19.2,81.05,43.33
2023-06-02 03:50:00,2023,6,2,3,54,0,-284.0,158.9,442.9,76.51,25.01,81.05,43.33
2023-06-02 03:55:00,2023,6,2,3,59,0,-265.6,153.2,418.8,76.51,25.01,81.05,43.33
2023-06-02 04:00:00,2023,6,2,4,4,0,-282.3,148.6,430.9,74.5,19.2,81.05,43.33
2023-06-02 04:05:00,2023,6,2,4,9,0,-284.9,149.9,434.8,74.5,19.2,81.05,43.33
2023-06-02 04:10:00,2023,6,2,4,14,0,-327.9,160.7,488.6,76.51,25.01,81.05,43.33
2023-06-02 04:15:00,2023,6,2,4,19,0,-292.6,154.7,447.3,76.51,25.01,81.05,43.33
2023-06-02 04:20:00,2023,6,2,4,24,0,-294.6,159.6,454.2,76.51,25.01,81.05,43.33
2023-06-02 04:25:00,2023,6,2,4,29,0,-309.1,160.7,469.8,74.5,19.2,81.05,43.33
2023-06-02 04:30:00,2023,6,2,4,34,0,-317.7,151.9,469.6,76.51,25.01,81.05,43.33
2023-06-02 04:35:00,2023,6,2,4,39,0,-263.8,149.2,413.0,76.51,25.01,81.05,43.33
2023-06-02 04:40:00,2023,6,2,4,44,0,-274.1,133.1,407.2,76.51,25.01,81.05,43.33
2023-06-02 04:45:00,2023,6,2,4,49,0,-268.4,121.5,389.9,76.51,25.01,81.05,43.33
2023-06-02 04:50:00,2023,6,2,4,54,0,-285.5,131.0,416.5,76.51,25.01,81.05,43.33
2023-06-02 04:55:00,2023,6,2,4,59,0,-244.1,118.9,363.0,76.51,25.01,81.05,43.33
2023-06-02 05:00:00,2023,6,2,5,4,0,-259.5,120.4,379.9,76.51,25.01,81.05,43.33
2023-06-02 05:05:00,2023,6,2,5,9,0,-253.5,129.4,382.9,76.51,25.01,81.05,43.33
2023-06-02 05:10:00,2023,6,2,5,14,0,-266.5,132.8,399.3,76.51,25.01,81.05,43.33
2023-06-02 05:15:00,2023,6,2,5,19,0,-251.2,128.2,379.4,76.51,25.01,81.05,43.33
2023-06-02 05:20:00,2023,6,2,5,24,0,-238.5,120.2,358.7,76.51,25.01,81.05,43.33
2023-06-02 05:25:00,2023,6,2,5,29,0,-216.7,115.8,332.5,76.51,25.01,81.05,43.33
2023-06-02 05:30:00,2023,6,2,5,34,0,-206.6,126.7,333.3,76.51,25.01,81.05,43.33
2023-06-02 05:35:00,2023,6,2,5,39,0,-198.1,130.1,328.2,76.51,25.01,81.05,43.33
2023-06-02 05:40:00,2023,6,2,5,44,0,-173.6,143.3,316.9,76.51,25.01,81.05,43.33
2023-06-02 05:45:00,2023,6,2,5,49,0,-167.4,150.5,317.9,76.51,25.01,81.05,43.33
2023-06-02 05:50:00,2023,6,2,5,54,0,-163.2,156.8,320.0,76.51,25.01,81.05,43.33
2023-06-02 05:55:00,2023,6,2,5,59,0,-171.2,164.3,335.5,76.51,25.01,81.05,43.33
2023-06-02 06:00:00,2023,6,2,6,4,0,-163.9,168.5,332.4,76.51,25.01,81.05,43.33
2023-06-02 06:05:00,2023,6,2,6,9,0,-180.5,167.0,347.5,76.51,25.01,81.05,43.33
2023-06-02 06:10:00,2023,6,2,6,14,0,-170.7,160.2,330.9,76.51,25.01,81.05,43.33
2023-06-02 06:15:00,2023,6,2,6,19,0,-146.4,147.1,293.5,76.51,25.01,81.05,43.33
2023-06-02 06:20:00,2023,6,2,6,24,0,-133.0,145.4,278.4,76.51,25.01,81.05,43.33
2023-06-02 06:25:00,2023,6,2,6,29,0,-124.7,140.2,264.9,76.51,25.01,81.05,43.33
