date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-02-15 00:00:00,2022,2,15,0,4,0,-24.9,4.8,29.7,71.09,25.79,76.51,25.01
2022-02-15 00:05:00,2022,2,15,0,9,0,-32.8,10.9,43.7,71.09,25.79,65.6,22.83
2022-02-15 00:10:00,2022,2,15,0,14,0,-118.2,18.4,136.6,70.93,51.3,65.6,22.83
2022-02-15 00:15:00,2022,2,15,0,19,0,-145.0,10.9,155.9,70.93,51.3,61.54,53.21
2022-02-15 00:20:00,2022,2,15,0,24,0,-153.7,11.0,164.7,70.93,51.3,61.54,53.21
2022-02-15 00:25:00,2022,2,15,0,29,0,-136.8,9.2,146.0,69.3,16.03,61.54,53.21
2022-02-15 00:30:00,2022,2,15,0,34,0,-115.1,11.5,126.6,69.66,18.94,78.92,11.95
2022-02-15 00:35:00,2022,2,15,0,39,0,-167.5,8.0,175.5,70.93,51.3,78.92,11.95
2022-02-15 00:40:00,2022,2,15,0,44,0,-211.4,8.0,219.4,70.93,51.3,78.92,11.95
2022-02-15 00:45:00,2022,2,15,0,49,0,-206.3,7.9,214.2,70.93,51.3,61.54,53.21
2022-02-15 00:50:00,2022,2,15,0,54,0,-194.5,8.8,203.3,70.93,51.3,78.92,11.95
2022-02-15 00:55:00,2022,2,15,0,59,0,-183.0,9.2,192.2,70.93,51.3,78.92,11.95
2022-02-15 01:00:00,2022,2,15,1,4,0,-166.1,13.4,179.5,70.54,22.22,78.92,11.95
2022-02-15 01:05:00,2022,2,15,1,9,0,-163.4,16.3,179.7,70.54,22.22,78.92,11.95
2022-02-15 01:10:00,2022,2,15,1,14,0,-157.6,13.2,170.8,70.93,51.3,78.92,11.95
2022-02-15 01:15:00,2022,2,15,1,19,0,-207.7,15.9,223.6,70.93,51.3,78.92,11.95
2022-02-15 01:20:00,2022,2,15,1,24,0,-176.3,13.3,189.6,70.93,51.3,78.92,11.95
2022-02-15 01:25:00,2022,2,15,1,29,0,-217.9,7.4,225.3,70.93,51.3,78.92,11.95
2022-02-15 01:30:00,2022,2,15,1,34,0,-179.9,10.7,190.6,71.09,25.79,78.92,11.95
2022-02-15 01:35:00,2022,2,15,1,39,0,-244.1,15.4,259.5,70.93,51.3,78.92,11.95
2022-02-15 01:40:00,2022,2,15,1,44,0,-230.1,14.2,244.3,70.93,51.3,78.92,11.95
2022-02-15 01:45:00,2022,2,15,1,49,0,-226.5,15.9,242.4,70.93,51.3,78.92,11.95
2022-02-15 01:50:00,2022,2,15,1,54,0,-154.9,15.2,170.1,70.93,51.3,78.92,11.95
2022-02-15 01:55:00,2022,2,15,1,59,0,-155.9,13.3,169.2,74.5,19.2,78.92,11.95
2022-02-15 02:00:00,2022,2,15,2,4,0,-185.1,17.9,203.0,70.93,51.3,78.92,11.95
2022-02-15 02:05:00,2022,2,15,2,9,0,-212.2,14.2,226.4,70.93,51.3,78.92,11.95
2022-02-15 02:10:00,2022,2,15,2,14,0,-166.0,9.8,175.8,70.93,51.3,78.92,11.95
2022-02-15 02:15:00,2022,2,15,2,19,0,-159.9,7.5,167.4,70.93,51.3,78.92,11.95
2022-02-15 02:20:00,2022,2,15,2,24,0,-176.4,5.3,181.7,70.93,51.3,78.92,11.95
2022-02-15 02:25:00,2022,2,15,2,29,0,-171.0,6.6,177.6,70.93,51.3,78.92,11.95
2022-02-15 02:30:00,2022,2,15,2,34,0,-145.0,8.5,153.5,70.93,51.3,78.92,11.95
2022-02-15 02:35:00,2022,2,15,2,39,0,-157.2,8.3,165.5,70.93,51.3,78.92,11.95
2022-02-15 02:40:00,2022,2,15,2,44,0,-146.8,8.3,155.1,70.93,51.3,78.92,11.95
2022-02-15 02:45:00,2022,2,15,2,49,0,-107.8,10.3,118.1,70.93,51.3,78.92,11.95
