date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-05-23 00:00:00,2022,5,23,0,4,0,-105.0,70.4,175.4,71.09,25.79,76.51,25.01
2022-05-23 00:05:00,2022,5,23,0,9,0,-101.9,71.1,173.0,71.09,25.79,76.51,25.01
2022-05-23 00:10:00,2022,5,23,0,14,0,-100.9,69.2,170.1,71.09,25.79,78.2,15.82
2022-05-23 00:15:00,2022,5,23,0,19,0,-102.5,71.1,173.6,71.09,25.79,78.2,15.82
2022-05-23 00:20:00,2022,5,23,0,24,0,-92.1,75.4,167.5,71.09,25.79,78.2,15.82
2022-05-23 00:25:00,2022,5,23,0,29,0,-85.8,73.0,158.8,71.09,25.79,78.2,15.82
2022-05-23 00:30:00,2022,5,23,0,34,0,-95.1,73.9,169.0,71.09,25.79,78.2,15.82
2022-05-23 00:35:00,2022,5,23,0,39,0,-95.6,68.6,164.2,71.09,25.79,78.2,15.82
2022-05-23 00:40:00,2022,5,23,0,44,0,-86.0,60.5,146.5,71.09,25.79,78.92,11.95
2022-05-23 00:45:00,2022,5,23,0,49,0,-88.0,66.1,154.1,71.09,25.79,78.92,11.95
2022-05-23 00:50:00,2022,5,23,0,54,0,-86.5,71.9,158.4,71.09,25.79,78.2,15.82
2022-05-23 00:55:00,2022,5,23,0,59,0,-102.3,72.2,174.5,71.09,25.79,78.2,15.82
2022-05-23 01:00:00,2022,5,23,1,4,0,-110.6,69.9,180.5,71.09,25.79,78.2,15.82
2022-05-23 01:05:00,2022,5,23,1,9,0,-118.9,68.8,187.7,71.09,25.79,78.2,15.82
2022-05-23 01:10:00,2022,5,23,1,14,0,-98.2,67.8,166.0,71.09,25.79,78.92,11.95
2022-05-23 01:15:00,2022,5,23,1,19,0,-87.4,72.1,159.5,71.09,25.79,78.92,11.95
2022-05-23 01:20:00,2022,5,23,1,24,0,-72.0,71.2,143.2,70.93,51.3,78.92,11.95
2022-05-23 01:25:00,2022,5,23,1,29,0,-55.2,76.0,131.2,71.09,25.79,78.92,11.95
2022-05-23 01:30:00,2022,5,23,1,34,0,-73.9,76.0,149.9,70.93,51.3,78.92,11.95
2022-05-23 01:35:00,2022,5,23,1,39,0,-74.7,66.3,141.0,70.93,51.3,78.92,11.95
2022-05-23 01:40:00,2022,5,23,1,44,0,-78.9,58.2,137.1,70.93,51.3,78.92,11.95
2022-05-23 01:45:00,2022,5,23,1,49,0,-72.1,49.9,122.0,70.93,51.3,78.92,11.95
2022-05-23 01:50:00,2022,5,23,1,54,0,-87.4,57.9,145.3,70.93,51.3,78.92,11.95
2022-05-23 01:55:00,2022,5,23,1,59,0,-63.9,62.1,126.0,70.93,51.3,78.92,11.95
2022-05-23 02:00:00,2022,5,23,2,4,0,-65.1,70.7,135.8,70.93,51.3,78.92,11.95
2022-05-23 02:05:00,2022,5,23,2,9,0,-70.1,71.0,141.1,74.5,19.2,78.92,11.95
2022-05-23 02:10:00,2022,5,23,2,14,0,-84.3,67.7,152.0,70.93,51.3,78.92,11.95
2022-05-23 02:15:00,2022,5,23,2,19,0,-76.0,69.9,145.9,74.5,19.2,78.92,11.95
2022-05-23 02:20:00,2022,5,23,2,24,0,-64.9,62.2,127.1,65.6,22.83,78.92,11.95
2022-05-23 02:25:00,2022,5,23,2,29,0,-52.9,63.4,116.3,70.93,51.3,78.92,11.95
2022-05-23 02:30:00,2022,5,23,2,34,0,-55.7,59.8,115.5,70.93,51.3,78.92,11.95
2022-05-23 02:35:00,2022,5,23,2,39,0,-36.6,62.1,98.7,70.93,51.3,78.92,11.95
2022-05-23 02:40:00,2022,5,23,2,44,0,-36.3,67.7,104.0,65.6,22.83,78.92,11.95
2022-05-23 02:45:00,2022,5,23,2,49,0,-43.0,65.8,108.8,70.93,51.3,78.92,11.95
2022-05-23 02:50:00,2022,5,23,2,54,0,-47.8,65.7,113.5,65.6,22.83,78.92,11.95
2022-05-23 02:55:00,2022,5,23,2,59,0,-58.8,64.8,123.6,65.6,22.83,78.92,11.95
2022-05-23 03:00:00,2022,5,23,3,4,0,-62.6,58.8,121.4,65.6,22.83,78.92,11.95
2022-05-23 03:05:00,2022,5,23,3,9,0,-57.5,65.3,122.8,65.6,22.83,78.92,11.95
2022-05-23 03:10:00,2022,5,23,3,14,0,-51.4,69.0,120.4,65.6,22.83,78.92,11.95
2022-05-23 03:15:00,2022,5,23,3,19,0,-50.9,68.3,119.2,65.6,22.83,78.92,11.95
2022-05-23 03:20:00,2022,5,23,3,24,0,-39.4,68.5,107.9,65.6,22.83,78.92,11.95
2022-05-23 03:25:00,2022,5,23,3,29,0,-26.7,67.4,94.1,76.51,25.01,78.92,11.95
2022-05-23 03:30:00,2022,5,23,3,34,0,-23.4,53.5,76.9,65.6,22.83,78.92,11.95
2022-05-23 03:35:00,2022,5,23,3,39,0,-30.1,45.4,75.5,65.6,22.83,78.92,11.95
2022-05-23 03:40:00,2022,5,23,3,44,0,-24.1,41.8,65.9,65.6,22.83,78.92,11.95
2022-05-23 03:45:00,2022,5,23,3,49,0,-26.9,30.3,57.2,76.51,25.01,78.92,11.95
2022-05-23 03:50:00,2022,5,23,3,54,0,-22.7,13.8,36.5,65.6,22.83,69.46,23.7
2022-05-23 03:55:00,2022,5,23,3,59,0,-30.1,8.3,38.4,76.51,25.01,68.56,27.29
2022-05-23 04:00:00,2022,5,23,4,4,0,-29.3,8.5,37.8,76.51,25.01,69.46,23.7
2022-05-23 04:05:00,2022,5,23,4,9,0,-40.8,4.6,45.4,76.51,25.01,68.56,27.29
2022-05-23 04:10:00,2022,5,23,4,14,0,-52.3,5.9,58.2,76.51,25.01,69.46,23.7
2022-05-23 04:15:00,2022,5,23,4,19,0,-42.9,0.0,42.9,78.2,15.82,69.46,23.7
2022-05-23 04:20:00,2022,5,23,4,24,0,-64.6,0.2,64.8,76.51,25.01,60.21,10.71
2022-05-23 04:25:00,2022,5,23,4,29,0,-49.7,-0.1,49.6,78.2,15.82,60.21,10.71
