date,year,month,day,hour,minutes,second,IL,IU,IE,la_IL,lo_IL,la_IU,lo_IU
2022-05-26 00:00:00,2022,5,26,0,4,0,-188.3,-13.7,174.6,71.09,25.79,52.07,12.68
2022-05-26 00:05:00,2022,5,26,0,9,0,-172.9,-12.6,160.3,71.09,25.79,65.6,22.83
2022-05-26 00:10:00,2022,5,26,0,14,0,-154.8,-13.6,141.2,70.54,22.22,65.6,22.83
2022-05-26 00:15:00,2022,5,26,0,19,0,-144.1,-14.6,129.5,71.09,25.79,51.45,23.13
2022-05-26 00:20:00,2022,5,26,0,24,0,-133.2,-13.1,120.1,70.54,22.22,77.0,15.6
2022-05-26 00:25:00,2022,5,26,0,29,0,-120.3,-7.0,113.3,70.54,22.22,77.0,15.6
2022-05-26 00:30:00,2022,5,26,0,34,0,-109.4,-15.8,93.6,70.54,22.22,51.45,23.13
2022-05-26 00:35:00,2022,5,26,0,39,0,-97.0,-16.2,80.8,70.93,51.3,51.45,23.13
2022-05-26 00:40:00,2022,5,26,0,44,0,-111.0,-15.4,95.6,70.93,51.3,65.6,22.83
2022-05-26 00:45:00,2022,5,26,0,49,0,-99.0,-16.6,82.4,70.93,51.3,51.45,23.13
2022-05-26 00:50:00,2022,5,26,0,54,0,-114.9,-16.7,98.2,70.93,51.3,51.45,23.13
2022-05-26 00:55:00,2022,5,26,0,59,0,-99.0,-16.5,82.5,70.93,51.3,51.45,23.13
2022-05-26 01:00:00,2022,5,26,1,4,0,-97.6,-16.5,81.1,70.93,51.3,51.45,23.13
2022-05-26 01:05:00,2022,5,26,1,9,0,-85.2,-15.6,69.6,70.93,51.3,78.92,11.95
2022-05-26 01:10:00,2022,5,26,1,14,0,-82.4,-15.8,66.6,70.93,51.3,65.9,26.41
2022-05-26 01:15:00,2022,5,26,1,19,0,-77.2,-15.4,61.8,70.93,51.3,65.9,26.41
2022-05-26 01:20:00,2022,5,26,1,24,0,-87.4,-16.0,71.4,70.93,51.3,65.9,26.41
2022-05-26 01:25:00,2022,5,26,1,29,0,-96.2,-15.5,80.7,70.93,51.3,51.45,23.13
2022-05-26 01:30:00,2022,5,26,1,34,0,-86.8,-14.7,72.1,70.93,51.3,51.45,23.13
2022-05-26 01:35:00,2022,5,26,1,39,0,-94.5,-14.8,79.7,70.93,51.3,52.07,12.68
2022-05-26 01:40:00,2022,5,26,1,44,0,-86.5,-14.4,72.1,70.93,51.3,51.45,23.13
2022-05-26 01:45:00,2022,5,26,1,49,0,-84.3,-13.4,70.9,70.93,51.3,51.45,23.13
2022-05-26 01:50:00,2022,5,26,1,54,0,-79.9,-14.0,65.9,70.93,51.3,51.45,23.13
2022-05-26 01:55:00,2022,5,26,1,59,0,-80.2,-14.0,66.2,70.93,51.3,51.45,23.13
