id,pubid,product,date,cvalue,activity,day
76161690,db5004ac-63ee-4436-9284-323118195f3f,gnss,2024-04-18 00:00:30,1.234,MEDIUM,2024-04-18
76161694,cf3eb967-dd24-4552-8bb6-145734412f41,gnss,2024-04-18 00:05:30,1.4,MEDIUM,2024-04-18
76161698,73b2c496-e280-49cf-baa9-ae828618deda,gnss,2024-04-18 00:10:30,1.711,MEDIUM,2024-04-18
76161702,0c6d0fbe-062e-44ac-a603-9656da46b9fa,gnss,2024-04-18 00:15:30,1.269,MEDIUM,2024-04-18
76161705,77b72d72-17bd-47c9-8be0-93f9de0a8c97,gnss,2024-04-18 00:20:30,1.451,MEDIUM,2024-04-18
76161715,66371463-3c14-4dd9-8d33-35014aa99d40,gnss,2024-04-18 00:25:30,1.333,MEDIUM,2024-04-18
76161725,a4479bfd-028e-40e3-a326-a302baa867b9,gnss,2024-04-18 00:30:30,1.41,MEDIUM,2024-04-18
76161734,858059d1-7475-4354-bed8-f99228c2b0c2,gnss,2024-04-18 00:35:30,1.354,MEDIUM,2024-04-18
76161737,37a6a481-91d9-4dcf-a2d9-daa98bf6093f,gnss,2024-04-18 00:40:30,1.28,MEDIUM,2024-04-18
76161741,4b4f8f74-107c-4a1a-a2e9-29fa6a65daa9,gnss,2024-04-18 00:45:30,1.081,LOW,2024-04-18
76161753,960faf35-8737-4eff-bb60-52cac80ae953,gnss,2024-04-18 00:50:30,1.113,LOW,2024-04-18
76161767,6a9f8eb7-4596-4a9c-ba9d-621b88258fa0,gnss,2024-04-18 00:55:30,1.122,LOW,2024-04-18
76161772,ac0e694a-1235-4eea-8942-8f73e16abe62,gnss,2024-04-18 01:00:30,1.061,LOW,2024-04-18
76161787,45bcfb81-468a-4720-9a39-09ddde08d5df,gnss,2024-04-18 01:05:30,1.089,LOW,2024-04-18
76161804,4746fbe6-42af-4fd4-837a-9def63c91f2a,gnss,2024-04-18 01:10:30,1.108,LOW,2024-04-18
76161822,33f9ce6c-39fe-4582-b1d9-02a169a431ee,gnss,2024-04-18 01:15:30,1.061,LOW,2024-04-18
76161842,93214023-9aa1-4b05-bcd4-907725d9f906,gnss,2024-04-18 01:20:30,1.03,LOW,2024-04-18
76161860,af2b8b26-b1cb-4c95-b8b5-d8a5c5c53b93,gnss,2024-04-18 01:25:30,1.04,LOW,2024-04-18
76161865,dfa997ca-38e0-4c6e-a4d2-5ad949a45001,gnss,2024-04-18 01:30:30,1.002,LOW,2024-04-18
76161887,8bbd032d-d839-4466-bc8f-16043ea10505,gnss,2024-04-18 01:35:30,1.071,LOW,2024-04-18
76161928,05169e39-101b-4237-b76d-6d1e69be9a7d,gnss,2024-04-18 01:40:30,0.969,LOW,2024-04-18
76161932,c2eb655e-ebe3-4f0f-87a2-b07dae41e70c,gnss,2024-04-18 01:45:30,0.984,LOW,2024-04-18
76161981,ee7b6780-1067-4dbb-8adf-839e835a9812,gnss,2024-04-18 01:50:30,0.993,LOW,2024-04-18
76161984,fff509ee-4836-4021-b921-f0bce0bd45ec,gnss,2024-04-18 01:55:30,0.921,LOW,2024-04-18
76161989,ab932ef7-5c17-4abc-85d5-10b38d1936e8,gnss,2024-04-18 02:00:30,0.908,LOW,2024-04-18
76162041,98f5ff97-9243-4b78-b11b-f2c2d67ec12c,gnss,2024-04-18 02:05:30,0.906,LOW,2024-04-18
76162045,d77d182f-26c2-4287-a978-b05b24c05a52,gnss,2024-04-18 02:10:30,0.933,LOW,2024-04-18
76162101,3e17752b-bec4-40bf-ace8-b461a77bd27f,gnss,2024-04-18 02:15:30,0.979,LOW,2024-04-18
76162105,65311271-c8aa-499d-b919-ef771ccccd04,gnss,2024-04-18 02:20:30,1.008,LOW,2024-04-18
76162135,6b8aa856-39a0-41e9-9c83-efce44e5e58e,gnss,2024-04-18 02:25:30,1.102,LOW,2024-04-18
76162169,b07d202d-cbdc-46be-8ebf-c30cce930731,gnss,2024-04-18 02:30:30,1.136,LOW,2024-04-18
76162202,2cf32b9d-6973-4266-be8e-5d6b53db1f77,gnss,2024-04-18 02:35:30,1.153,LOW,2024-04-18
76162237,5b8d10db-184a-415c-a566-59c943521ad8,gnss,2024-04-18 02:40:30,1.18,LOW,2024-04-18
76162241,f117e706-e3f0-4457-aa9c-27b4261bb5d4,gnss,2024-04-18 02:45:30,1.217,MEDIUM,2024-04-18
76162246,82a28b8d-0411-41e8-adee-e16870dd975e,gnss,2024-04-18 02:50:30,1.254,MEDIUM,2024-04-18
76162283,0da1d05a-d172-4dfa-b3ca-ffcfb52f1454,gnss,2024-04-18 02:55:30,1.286,MEDIUM,2024-04-18
