id,pubid,product,date,cvalue,activity,day
51983789,01e7fb8b-db4b-4f3a-b7b4-3fc947de676c,gnss,2022-10-19 00:00:30,0.692,LOW,2022-10-19
51983794,8b0e8e8b-ba4b-4d6d-bdb8-7d3c0afd5241,gnss,2022-10-19 00:05:30,0.796,LOW,2022-10-19
51983797,f4110579-04b5-49cd-a27c-e02b6b9c517d,gnss,2022-10-19 00:10:30,0.695,LOW,2022-10-19
51983801,a975b3fa-f493-45d4-9873-264746f83be8,gnss,2022-10-19 00:15:30,0.703,LOW,2022-10-19
51983806,cbc310ef-0f50-49b2-995f-ca72df79ef82,gnss,2022-10-19 00:20:30,0.72,LOW,2022-10-19
51983809,414d2eef-5676-474a-9403-a9abf95fc523,gnss,2022-10-19 00:25:30,0.839,LOW,2022-10-19
51983819,295eb458-b45f-482f-aff8-51fc7f0fd7cd,gnss,2022-10-19 00:30:30,0.787,LOW,2022-10-19
51983844,46c4a280-ceec-4326-833e-c4a4a4e3f4fe,gnss,2022-10-19 00:35:30,0.706,LOW,2022-10-19
51983847,bd2f49d9-6d3e-468c-b6a4-0048770903f0,gnss,2022-10-19 00:40:30,0.713,LOW,2022-10-19
51983867,d87272c5-d5ae-446f-a5aa-2be05cbd188b,gnss,2022-10-19 00:45:30,0.703,LOW,2022-10-19
51983910,0570ee85-0b6d-463f-ac34-055e591710da,gnss,2022-10-19 00:50:30,0.719,LOW,2022-10-19
51983924,b3c49901-b2e5-41f3-a858-fba13dbf829c,gnss,2022-10-19 00:55:30,0.711,LOW,2022-10-19
51983939,a323e2d9-ea22-44d5-b39a-9821a4ffac4e,gnss,2022-10-19 01:00:30,0.756,LOW,2022-10-19
51983981,3ba94b5c-b547-45f7-ac04-8eac74189c57,gnss,2022-10-19 01:05:30,0.756,LOW,2022-10-19
51983997,6f14f473-3b7b-490a-9605-0527387d85d9,gnss,2022-10-19 01:10:30,2.12,STRONG,2022-10-19
51984059,3de4ac0d-1ad5-4aae-ac13-b379b4c6bd12,gnss,2022-10-19 01:15:30,0.793,LOW,2022-10-19
51984096,127de0da-5df5-40d4-9c68-b13ece8c0661,gnss,2022-10-19 01:20:30,0.825,LOW,2022-10-19
51984116,0d40f4d9-f5f5-4a46-9e59-a68b2805fef5,gnss,2022-10-19 01:25:30,0.806,LOW,2022-10-19
51984137,163d2565-71a8-4e5d-95c3-6117baf448da,gnss,2022-10-19 01:30:30,0.838,LOW,2022-10-19
51984198,6a63bb05-c934-407b-b5cb-38c70c32f739,gnss,2022-10-19 01:35:30,0.87,LOW,2022-10-19
58381389,e818dd34-8161-41c8-a74f-84e1ff251be7,gnss,2022-10-19 01:40:30,0.9,LOW,2022-10-19
51984305,dc72ac21-8666-424b-b114-6f8bef2f2c97,gnss,2022-10-19 01:45:30,1.111,LOW,2022-10-19
51984355,01363345-18ce-415d-8a75-933b7485cc72,gnss,2022-10-19 01:50:30,0.967,LOW,2022-10-19
51984358,cd47d0d1-2341-4fba-a08e-9e6da7267ab4,gnss,2022-10-19 01:55:30,0.991,LOW,2022-10-19
51984432,c5a974b8-e991-47d7-b5d8-a01294c96916,gnss,2022-10-19 02:00:30,1.028,LOW,2022-10-19
51984512,b464d888-f933-452c-9eb7-63e4f9e920c0,gnss,2022-10-19 02:05:30,0.998,LOW,2022-10-19
51984541,3ebbb78a-1291-418e-be05-59f0eab5a19e,gnss,2022-10-19 02:10:30,0.988,LOW,2022-10-19
51984571,f4f870d2-4057-4249-bdd6-f42a657280fa,gnss,2022-10-19 02:15:30,0.963,LOW,2022-10-19
51984658,c0e1b144-167e-46d2-bf80-a1a91c89f12f,gnss,2022-10-19 02:20:30,0.953,LOW,2022-10-19
51984690,d37a32c2-93ef-4634-bfef-e37351c19667,gnss,2022-10-19 02:25:30,0.913,LOW,2022-10-19
51984783,ccb29756-0837-4977-b8cc-0f1ecb6d7e77,gnss,2022-10-19 02:30:30,0.931,LOW,2022-10-19
