id,pubid,product,date,cvalue,activity,day
19494040,c5dfc7cc-bf86-4a35-b1dc-2cbdcf88c99d,gnss,2020-11-27 00:00:30,0.573,LOW,2020-11-27
19494043,44c6da51-71d8-4327-80e8-ae321109bf04,gnss,2020-11-27 00:05:30,0.526,LOW,2020-11-27
19494046,9264d85f-035a-4adf-b12c-3e04eda9094a,gnss,2020-11-27 00:10:30,0.57,LOW,2020-11-27
19494049,041ef9fa-b957-4b23-885f-d912235b379b,gnss,2020-11-27 00:15:30,0.583,LOW,2020-11-27
19494056,f3cfead2-f7a6-4b0a-88d4-9c0983def677,gnss,2020-11-27 00:20:30,0.581,LOW,2020-11-27
19494067,4969e486-4a80-417a-8a5e-d81f8bc13fc1,gnss,2020-11-27 00:25:30,0.588,LOW,2020-11-27
19494092,90d5f894-ebae-41ec-a150-6bdfe40be7ec,gnss,2020-11-27 00:30:30,0.587,LOW,2020-11-27
19494107,9ebf2617-f4c6-4f88-abeb-ee6802b52f6b,gnss,2020-11-27 00:35:30,0.604,LOW,2020-11-27
19494138,0fae5c20-5069-4528-b4b0-4c08604c6282,gnss,2020-11-27 00:40:30,0.623,LOW,2020-11-27
19494175,ef41a269-bf02-4880-9f62-ed1df73e5510,gnss,2020-11-27 00:45:30,0.636,LOW,2020-11-27
19494206,16a8837a-5428-4c66-bd80-f88ac6d72f84,gnss,2020-11-27 00:50:30,0.638,LOW,2020-11-27
19494241,b483e286-28d1-4c37-8387-e65b5660a078,gnss,2020-11-27 00:55:30,0.649,LOW,2020-11-27
19494290,da0f6265-2f79-4837-978a-c989569155e5,gnss,2020-11-27 01:00:30,0.655,LOW,2020-11-27
19494319,0e48b83d-0ae6-4b22-8a44-94efc67fc0b0,gnss,2020-11-27 01:05:30,0.667,LOW,2020-11-27
19494376,62d5b2b5-4783-4acf-bd8d-97aa5e232c7b,gnss,2020-11-27 01:10:30,0.675,LOW,2020-11-27
19494407,db0fed7b-5cf7-440d-ad9c-9de0e6f2fb0d,gnss,2020-11-27 01:15:30,0.683,LOW,2020-11-27
19494472,f8837f34-ff71-4825-a47c-e2ed7aa17b0c,gnss,2020-11-27 01:20:30,0.703,LOW,2020-11-27
19494507,61832fac-c65b-49e5-aaaa-c5180058c8d0,gnss,2020-11-27 01:25:30,0.714,LOW,2020-11-27
19494580,155b8525-9f7a-4082-9bb8-061fe3089b3b,gnss,2020-11-27 01:30:30,0.717,LOW,2020-11-27
19494658,3318f3e7-63cc-44c8-8f32-cc739da962c4,gnss,2020-11-27 01:35:30,0.736,LOW,2020-11-27
19494699,5f5f9eeb-ceaf-4dfa-8b26-6c07c780ccb5,gnss,2020-11-27 01:40:30,0.731,LOW,2020-11-27
