id,pubid,product,date,cvalue,activity,day
74185998,c36f4fab-511f-4746-a5fd-0041050aacbc,gnss,2024-02-02 00:00:30,0.984,LOW,2024-02-02
74186003,fb60db7f-2d26-4c14-a3cd-640cff520cb0,gnss,2024-02-02 00:05:30,1.076,LOW,2024-02-02
74186006,b03a5bcc-e32a-4f45-9619-ccfc93edfe2b,gnss,2024-02-02 00:10:30,1.036,LOW,2024-02-02
74186010,7f6e98af-0d18-4e70-98ba-e4e376793ba8,gnss,2024-02-02 00:15:30,1.037,LOW,2024-02-02
74186029,03a91c8e-8b02-4f5f-a033-dccf59d016aa,gnss,2024-02-02 00:20:30,1.061,LOW,2024-02-02
74186032,8f46625e-4330-452e-93b8-e6023099a8dc,gnss,2024-02-02 00:25:30,1.052,LOW,2024-02-02
74186047,c4a1ced4-5f02-4c6c-943d-18d3084d2860,gnss,2024-02-02 00:30:30,1.065,LOW,2024-02-02
74186064,375cebd6-5a3f-4a11-b065-318cbbbe7ae5,gnss,2024-02-02 00:35:30,1.075,LOW,2024-02-02
74186083,1decbdee-3664-4bfe-90cc-f789a208a65a,gnss,2024-02-02 00:40:30,1.118,LOW,2024-02-02
74186095,5a9f2e28-440a-4305-ab18-330183eecf10,gnss,2024-02-02 00:45:30,1.125,LOW,2024-02-02
74186121,479c7064-1719-4b1a-89a8-e01e5b1251f4,gnss,2024-02-02 00:50:30,1.132,LOW,2024-02-02
74186124,c9e9d8fd-75a3-4cc3-8d40-e038c148cd2f,gnss,2024-02-02 00:55:30,1.127,LOW,2024-02-02
74186150,dc54007d-1464-455f-ad39-d37a94ddf52c,gnss,2024-02-02 01:00:30,1.185,LOW,2024-02-02
74186180,6e78a301-4358-4326-a20b-0f6aac3e9788,gnss,2024-02-02 01:05:30,1.12,LOW,2024-02-02
74186211,9792a4e4-8a44-49cb-ad3a-a552266a2626,gnss,2024-02-02 01:10:30,1.15,LOW,2024-02-02
74186229,cfcee567-e129-4daa-8044-949c601ed6c9,gnss,2024-02-02 01:15:30,1.181,LOW,2024-02-02
74186267,d8772f4e-72f9-4024-b07f-8388050126d0,gnss,2024-02-02 01:20:30,1.204,MEDIUM,2024-02-02
74186270,54d380aa-5254-424e-8ca1-38746fb00045,gnss,2024-02-02 01:25:30,1.213,MEDIUM,2024-02-02
74186308,e37839b0-8af4-4281-bae9-86560e2bff15,gnss,2024-02-02 01:30:30,1.259,MEDIUM,2024-02-02
74186352,44202854-ee9e-44a0-8a39-710fbcca3acc,gnss,2024-02-02 01:35:30,1.246,MEDIUM,2024-02-02
74186374,6f8056a4-a560-4c93-8ee9-adb043f6a54e,gnss,2024-02-02 01:40:30,1.182,LOW,2024-02-02
74186398,274f4c03-0903-4e0c-9164-1f4ae2599830,gnss,2024-02-02 01:45:30,1.231,MEDIUM,2024-02-02
74186426,d884c29d-cd41-4c46-9fdf-e030cd2f84a2,gnss,2024-02-02 01:50:30,1.227,MEDIUM,2024-02-02
74186474,fc267bff-288f-48f7-84d3-57d36ccb7963,gnss,2024-02-02 01:55:30,1.217,MEDIUM,2024-02-02
