id,pubid,product,date,cvalue,activity,day
49665759,d0dcfd8e-e6c9-4092-8bd0-7c6f6c70a9c8,gnss,2022-08-17 00:15:30,0.71,LOW,2022-08-17
49665774,f42765ae-b482-44f9-8d7b-8d8443ba0704,gnss,2022-08-17 00:20:30,0.644,LOW,2022-08-17
49665783,aea3dd16-9d07-4808-aa99-31d27223149e,gnss,2022-08-17 00:25:30,0.633,LOW,2022-08-17
49665749,2875c84b-bc74-45f4-8dba-273427b83b4b,gnss,2022-08-17 00:30:30,0.65,LOW,2022-08-17
49665757,3ffba284-0487-47f4-b629-6edc626c9cda,gnss,2022-08-17 02:55:30,0.694,LOW,2022-08-17
49665777,edd2d5b6-eb00-4bd1-bbd5-df1bff23c26a,gnss,2022-08-17 03:00:30,0.679,LOW,2022-08-17
49665776,cac512aa-0fbc-46a4-812e-3c9b2119f7da,gnss,2022-08-17 03:05:30,0.653,LOW,2022-08-17
49665765,91b0a76d-2999-4adf-992f-efe284a176c9,gnss,2022-08-17 03:10:30,0.9,LOW,2022-08-17
49665751,0b2c7d43-fa99-4b87-9422-ab89b1735dee,gnss,2022-08-17 03:15:30,0.623,LOW,2022-08-17
49665781,14880622-c1b2-45fa-baae-0cfa387980a6,gnss,2022-08-17 05:45:30,0.684,LOW,2022-08-17
49665760,4f2ca834-f98d-4513-8baa-18d0fe891a36,gnss,2022-08-17 05:50:30,0.613,LOW,2022-08-17
49665779,fb4b8de7-c13c-4dbe-a179-e6a7f0320910,gnss,2022-08-17 05:55:30,0.622,LOW,2022-08-17
49665763,a6be1a26-07dc-4fbc-b8b0-508aec522619,gnss,2022-08-17 06:00:30,0.583,LOW,2022-08-17
49665756,497a4b71-2135-48ca-9ac7-01fbebe232f8,gnss,2022-08-17 06:05:30,0.54,LOW,2022-08-17
49665766,8098e2e9-96f8-446e-bac5-91d63ec42c06,gnss,2022-08-17 08:35:30,0.836,LOW,2022-08-17
49665773,8b85a64d-2f69-4fcd-9cd1-a786c00cba7d,gnss,2022-08-17 08:40:30,0.841,LOW,2022-08-17
49665755,215f4537-25d3-4ad0-9f77-36e16068d8cd,gnss,2022-08-17 08:45:30,0.902,LOW,2022-08-17
49665748,6ed06ce4-9e77-41b7-8ebf-a378eb161f1f,gnss,2022-08-17 08:50:30,0.859,LOW,2022-08-17
49665762,2668b205-4487-4633-ba91-7269341f846a,gnss,2022-08-17 08:55:30,0.72,LOW,2022-08-17
49665772,d67e5a94-1522-4590-affe-cee66baebe56,gnss,2022-08-17 11:30:30,0.899,LOW,2022-08-17
49665784,36e51d5a-6dbc-4bee-aaed-f3db3b819c65,gnss,2022-08-17 11:35:30,0.735,LOW,2022-08-17
49665785,b35a7c57-5612-4f50-9111-f83e0072e849,gnss,2022-08-17 11:40:30,0.741,LOW,2022-08-17
49665752,43b79e6d-02f2-4922-8038-e8bb65294808,gnss,2022-08-17 14:20:30,0.765,LOW,2022-08-17
49665782,8a60f36c-0cea-4280-a17c-0f659af70a73,gnss,2022-08-17 14:25:30,0.673,LOW,2022-08-17
49665771,61e4bc09-f8cf-48ca-8177-4bd0bc3abbec,gnss,2022-08-17 17:10:30,0.866,LOW,2022-08-17
49665768,23e82bbe-0e1f-445d-b34e-256ebea00dbc,gnss,2022-08-17 17:15:30,1.022,LOW,2022-08-17
49665778,b80119ec-5278-4821-b402-29ae879af41b,gnss,2022-08-17 22:55:30,0.47,LOW,2022-08-17
49665769,938a456b-d08f-4515-924c-f9788157e3b1,gnss,2022-08-17 23:00:30,0.402,LOW,2022-08-17
