id,pubid,product,date,cvalue,activity,day
50654494,48921368-4594-489c-8115-35c48c353956,gnss,2022-09-22 00:00:30,0.633,LOW,2022-09-22
50654685,9188408e-cb60-4fad-9dca-6e2719b31f94,gnss,2022-09-22 00:05:30,0.664,LOW,2022-09-22
50654686,3a0ee248-5957-4991-80d7-b07a885f2783,gnss,2022-09-22 00:10:30,0.668,LOW,2022-09-22
50654693,bebcb96a-baca-4d2d-808b-20dfb231a016,gnss,2022-09-22 00:15:30,0.688,LOW,2022-09-22
50654695,2e5e38a1-00fb-4c37-ac28-f2d72896377f,gnss,2022-09-22 00:20:30,0.699,LOW,2022-09-22
50654720,e444e1e8-0f0e-48e9-8538-f813cf15d079,gnss,2022-09-22 00:30:30,0.737,LOW,2022-09-22
50654733,74769d07-00fe-46d7-ae00-72a1e31e170b,gnss,2022-09-22 00:35:30,0.765,LOW,2022-09-22
50654734,d6e65b03-168b-4c71-8f57-d54828c7a149,gnss,2022-09-22 00:40:30,0.776,LOW,2022-09-22
50654768,b6753f13-6a3f-47b6-b942-d7e0df31b9b8,gnss,2022-09-22 00:45:30,0.79,LOW,2022-09-22
50654805,1e96864a-d087-4ee0-82e8-68203e90c5ed,gnss,2022-09-22 00:50:30,0.805,LOW,2022-09-22
50654806,2ee6fc0f-91de-4fe4-acf9-73210c5c6ef0,gnss,2022-09-22 00:55:30,0.812,LOW,2022-09-22
50654823,0ce96518-b66f-4652-b273-c2759f80d0ed,gnss,2022-09-22 01:00:30,0.835,LOW,2022-09-22
50654868,b56aed78-c3da-4a4b-bdd0-68f24d095acc,gnss,2022-09-22 01:05:30,0.854,LOW,2022-09-22
50654921,5a296974-e7fd-4ee3-930d-55994ab0d8ad,gnss,2022-09-22 01:15:30,0.873,LOW,2022-09-22
50655026,edb13c3a-ed5a-4690-a73f-dd549d1893a0,gnss,2022-09-22 01:20:30,0.905,LOW,2022-09-22
50655023,149c78cf-ac34-421a-a037-5be038745039,gnss,2022-09-22 01:30:30,0.849,LOW,2022-09-22
50656024,a329b716-c48b-4bc2-8f08-a27a9ebaa510,gnss,2022-09-22 01:40:30,0.89,LOW,2022-09-22
50655116,eb84fe56-f41b-4c44-b58b-3ad8fe35cf96,gnss,2022-09-22 01:45:30,0.852,LOW,2022-09-22
50655144,35d04a4a-2ae1-484b-bdfb-5a90a3d8d83f,gnss,2022-09-22 01:50:30,0.851,LOW,2022-09-22
